Sample 1	Sample 2	Matches	Mismatches	Jaccard Index	Mash-like distance	SNPs	SNP distance
AusGEM_00720	AUSMDU00070157	4932020	438733	0.918311	0.00140378	638	0.000129359
AusGEM_00720	ERR5355707	4667545	826342	0.849589	0.0027361	3318	0.000710866
AusGEM_00720	SRR11094172	4898938	377074	0.928531	0.00121817	421	8.5937e-05
AusGEM_00720	SRR11094218	4876174	360909	0.931086	0.00117223	194	3.97853e-05
AusGEM_00720	SRR11094236	4881004	595754	0.891221	0.00191091	1022	0.000209383
AusGEM_00720	SRR4241830	4648595	1014375	0.820876	0.00334045	3230	0.000694834
AusGEM_00720	SRR5936508	4886698	347931	0.933533	0.00112841	362	7.40786e-05
AusGEM_00720	SRR6456003	4676241	712745	0.86774	0.00236919	3101	0.000663139
AusGEM_00720	SRR6456009	4871494	405307	0.923191	0.00131477	395	8.1084e-05
AusGEM_00720	SRR6456014	4679099	873896	0.842626	0.00287989	3639	0.000777714
AusGEM_00720	SRR6456025	4752625	818343	0.853106	0.00266412	3292	0.00069267
AusGEM_00720	SRR6456049	4666980	848909	0.846098	0.00280798	3325	0.000712452
AusGEM_00720	TEA_B093	4648248	1011310	0.821309	0.00333109	3176	0.000683268
AusGEM_00720	TEA_B1700	4845237	575614	0.893815	0.00186138	342	7.05848e-05
AusGEM_01259	AusGEM_01631	4525571	888689	0.835861	0.00302126	3495	0.000772278
AusGEM_01259	AusGEM_01632	4525571	886704	0.836168	0.00301482	3496	0.000772499
AusGEM_01259	AusGEM_01633	4583848	752733	0.858948	0.00254549	3723	0.0008122
AusGEM_01259	AusGEM_01634	4879289	198343	0.960938	0.000649071	718	0.000147153
AusGEM_01259	AusGEM_01635	4690151	681410	0.873145	0.00226211	2257	0.000481221
AusGEM_01259	AusGEM_01636	4625950	737425	0.862507	0.00247381	3985	0.000861445
AusGEM_01259	AusGEM_01637	4625877	737503	0.862493	0.0024741	3984	0.000861242
AusGEM_01259	AusGEM_01638	4581001	739413	0.861023	0.00250364	3695	0.000806592
AusGEM_01259	AusGEM_01639	4580894	737333	0.861357	0.00249692	3696	0.000806829
AusGEM_01259	AusGEM_01640	4737278	596356	0.88819	0.00196908	1372	0.000289618
AusGEM_01259	AusGEM_01641	4581068	729700	0.8626	0.00247195	3708	0.000809418
AusGEM_01259	AusGEM_01642	4623688	757828	0.859179	0.00254083	3880	0.000839157
AusGEM_01259	AusGEM_01643	4722751	527053	0.899605	0.00175155	1263	0.000267429
AusGEM_01259	AusGEM_01644	4591324	839710	0.845387	0.00282267	3879	0.000844854
AusGEM_01259	AusGEM_01645	4591441	839382	0.845441	0.00282155	3876	0.000844179
AusGEM_01259	AusGEM_01646	4621211	1036063	0.816862	0.00342738	3825	0.000827705
AusGEM_01259	AusGEM_01647	4591690	839447	0.845438	0.00282161	3878	0.000844569
AusGEM_01259	AusGEM_01649	4624492	786273	0.854684	0.00263196	3885	0.000840092
AusGEM_01259	AusGEM_01650	4604787	745290	0.860695	0.00251025	3684	0.000800037
AusGEM_01259	AusGEM_01651	4591142	766494	0.856934	0.00258625	3875	0.000844017
AusGEM_01259	AusGEM_01652	4590483	874580	0.839969	0.00293522	3823	0.00083281
AusGEM_01259	AusGEM_01653	4595552	793429	0.852768	0.002671	3885	0.000845383
AusGEM_01259	AusGEM_01654	4634291	823125	0.849173	0.00274463	4028	0.000869173
AusGEM_01259	AusGEM_01655	4581131	731482	0.862312	0.00247773	3707	0.000809189
AusGEM_01259	AusGEM_01656	4593581	916623	0.83365	0.00306784	3922	0.0008538
AusGEM_01259	AusGEM_01657	4591463	839527	0.845419	0.002822	3878	0.000844611
AusGEM_01259	AusGEM_01658	4590634	874446	0.839994	0.0029347	3823	0.000832783
AusGEM_01259	AusGEM_01659	4604796	745401	0.860678	0.0025106	3683	0.000799818
AusGEM_01259	AusGEM_01660	4578506	831158	0.846357	0.00280263	3729	0.000814458
AusGEM_01259	AusGEM_01661	4592322	929270	0.831703	0.003109	3896	0.000848373
AusGEM_01259	AusGEM_01662	4591425	839640	0.845401	0.00282239	3876	0.000844182
AusGEM_01259	AusGEM_01663	4591411	839461	0.845428	0.00282182	3879	0.000844838
AusGEM_01259	AusGEM_01664	4591369	842398	0.84497	0.00283129	3881	0.000845282
AusGEM_01259	AusGEM_01665	4591369	839849	0.845366	0.00282309	3879	0.000844846
AusGEM_01259	AusGEM_01666	4591328	839810	0.845371	0.00282299	3878	0.000844636
AusGEM_01259	AusGEM_01667	4717738	648561	0.879142	0.00214442	1231	0.00026093
AusGEM_01259	AusGEM_01668	4604794	745186	0.860712	0.00250991	3682	0.000799601
AusGEM_01259	AusGEM_01669	4635354	919255	0.834506	0.00304979	4036	0.000870699
AusGEM_01259	AusGEM_01670	4625946	737480	0.862498	0.00247399	3988	0.000862094
AusGEM_01259	AusGEM_01671	4614313	785353	0.854555	0.00263458	3996	0.000866001
AusGEM_01259	AusGEM_01672	4590512	874771	0.83994	0.00293582	3823	0.000832805
AusGEM_01259	AusGEM_01673	4625948	737470	0.8625	0.00247395	3985	0.000861445
AusGEM_01259	AusGEM_02000	4275307	1406265	0.752487	0.00491163	5299	0.00123944
AusGEM_01259	AUSMDU00006614	4514022	926764	0.829664	0.00315225	3501	0.000775583
AusGEM_01259	AUSMDU00008000	4289275	1474242	0.744211	0.00511566	5210	0.00121466
AusGEM_01259	AUSMDU00010661	4284756	1503028	0.74031	0.00521297	5285	0.00123344
AusGEM_01259	AUSMDU00011864	4333534	1494853	0.743522	0.0051328	5606	0.00129363
AusGEM_01259	AUSMDU00014007	4371107	1350031	0.764028	0.00463238	5437	0.00124385
AusGEM_01259	AUSMDU00017115	4257057	1415398	0.750479	0.00496084	5208	0.00122338
AusGEM_01259	AUSMDU00019365	4350639	1235626	0.77881	0.00428341	5235	0.00120327
AusGEM_01259	AUSMDU00026934	4344976	1247539	0.776927	0.00432733	5944	0.00136802
AusGEM_01259	AUSMDU00034761	4540553	1100483	0.804915	0.00368984	3704	0.00081576
AusGEM_01259	AUSMDU00039410	4340007	1374934	0.759414	0.00474328	5570	0.00128341
AusGEM_01259	AUSMDU00044080	4251824	1531632	0.73517	0.00534231	5197	0.0012223
AusGEM_01259	AUSMDU00070157	4601144	930024	0.831858	0.00310572	3985	0.000866089
AusGEM_01259	ERR5355707	4877634	235703	0.953904	0.000770139	735	0.000150688
AusGEM_01259	SRR11094172	4597309	809871	0.850223	0.00272308	3968	0.000863114
AusGEM_01259	SRR11094218	4582346	778104	0.854844	0.00262871	3758	0.000820104
AusGEM_01259	SRR11094236	4568166	1050969	0.812966	0.00351236	4100	0.000897516
AusGEM_01259	SRR4241830	4685910	769284	0.858981	0.00254482	1768	0.000377301
AusGEM_01259	SRR5936508	4588409	774048	0.855654	0.00261223	3850	0.000839071
AusGEM_01259	SRR6456003	4700730	493306	0.905025	0.00164971	1884	0.000400789
AusGEM_01259	SRR6456009	4584278	809278	0.849955	0.00272859	3855	0.000840918
AusGEM_01259	SRR6456014	4845999	369635	0.929129	0.00120738	722	0.000148989
AusGEM_01259	SRR6456025	4715969	721194	0.867358	0.0023768	1840	0.000390164
AusGEM_01259	SRR6456049	4878786	254836	0.950359	0.000831662	749	0.000153522
AusGEM_01259	TEA_B093	4686966	763413	0.859934	0.0025256	1721	0.000367189
AusGEM_01259	TEA_B1700	4600319	894989	0.837136	0.0029945	4144	0.000900807
AusGEM_01631	AusGEM_01632	4934702	2177	0.999559	7.11489e-06	1	2.02646e-07
AusGEM_01631	AusGEM_01633	4657540	539084	0.896263	0.00181482	907	0.000194738
AusGEM_01631	AusGEM_01634	4541390	807876	0.848974	0.00274872	3335	0.000734357
AusGEM_01631	AusGEM_01635	4560137	875173	0.838984	0.0029558	3279	0.000719057
AusGEM_01631	AusGEM_01636	4685623	551814	0.89464	0.00184566	919	0.000196132
AusGEM_01631	AusGEM_01637	4685615	551762	0.894649	0.00184549	918	0.000195919
AusGEM_01631	AusGEM_01638	4651324	532502	0.897276	0.0017956	909	0.000195428
AusGEM_01631	AusGEM_01639	4651421	530014	0.897709	0.0017874	908	0.000195209
AusGEM_01631	AusGEM_01640	4503940	996767	0.818793	0.00338548	3296	0.000731804
AusGEM_01631	AusGEM_01641	4651424	522723	0.898974	0.00176347	908	0.000195209
AusGEM_01631	AusGEM_01642	4679806	579327	0.889844	0.00193731	915	0.000195521
AusGEM_01631	AusGEM_01643	4502519	901252	0.833218	0.00307696	3296	0.000732035
AusGEM_01631	AusGEM_01644	4664617	626859	0.881534	0.0020978	1164	0.000249538
AusGEM_01631	AusGEM_01645	4664587	626825	0.881539	0.0020977	1162	0.000249111
AusGEM_01631	AusGEM_01646	4684682	842856	0.847517	0.0027787	902	0.000192542
AusGEM_01631	AusGEM_01647	4664991	626580	0.881589	0.00209673	1161	0.000248875
AusGEM_01631	AusGEM_01649	4680907	607178	0.88518	0.00202711	920	0.000196543
AusGEM_01631	AusGEM_01650	4678443	531713	0.897947	0.0017829	869	0.000185746
AusGEM_01631	AusGEM_01651	4649130	584253	0.88836	0.00196579	905	0.00019466
AusGEM_01631	AusGEM_01652	4653311	682659	0.872065	0.00228343	957	0.00020566
AusGEM_01631	AusGEM_01653	4649475	619318	0.882455	0.0020799	893	0.000192065
AusGEM_01631	AusGEM_01654	4680169	665104	0.875572	0.00221434	934	0.000199565
AusGEM_01631	AusGEM_01655	4651510	524459	0.898674	0.00176914	906	0.000194775
AusGEM_01631	AusGEM_01656	4652402	732716	0.863937	0.00244514	964	0.000207205
AusGEM_01631	AusGEM_01657	4664716	626756	0.881554	0.00209743	1161	0.00024889
AusGEM_01631	AusGEM_01658	4653300	682849	0.872033	0.00228405	957	0.000205661
AusGEM_01631	AusGEM_01659	4678463	531802	0.897932	0.00178318	866	0.000185104
AusGEM_01631	AusGEM_01660	4649316	623273	0.88179	0.00209283	910	0.000195728
AusGEM_01631	AusGEM_01661	4665593	716463	0.866879	0.00238634	1187	0.000254416
AusGEM_01631	AusGEM_01662	4664647	626931	0.881523	0.00209802	1161	0.000248893
AusGEM_01631	AusGEM_01663	4664575	626868	0.881532	0.00209785	1161	0.000248897
AusGEM_01631	AusGEM_01664	4664561	629749	0.881052	0.00210719	1162	0.000249112
AusGEM_01631	AusGEM_01665	4664659	627004	0.881511	0.00209825	1164	0.000249536
AusGEM_01631	AusGEM_01666	4664527	627147	0.881484	0.00209877	1161	0.0002489
AusGEM_01631	AusGEM_01667	4500444	1016884	0.815693	0.00345282	3273	0.000727262
AusGEM_01631	AusGEM_01668	4678353	531803	0.89793	0.00178323	867	0.000185322
AusGEM_01631	AusGEM_01669	4680776	762146	0.859975	0.00252477	923	0.00019719
AusGEM_01631	AusGEM_01670	4685551	552005	0.894606	0.0018463	920	0.000196348
AusGEM_01631	AusGEM_01671	4651853	644008	0.878394	0.00215903	934	0.00020078
AusGEM_01631	AusGEM_01672	4653442	682646	0.87207	0.00228333	957	0.000205654
AusGEM_01631	AusGEM_01673	4685682	551737	0.894655	0.00184538	919	0.000196129
AusGEM_01631	AusGEM_02000	4402473	1085668	0.802179	0.00375073	3325	0.000755257
AusGEM_01631	AUSMDU00006614	4636372	615799	0.882753	0.00207411	967	0.000208568
AusGEM_01631	AUSMDU00008000	4439519	1107489	0.800345	0.00379173	3485	0.000784995
AusGEM_01631	AUSMDU00010661	4435585	1135105	0.796236	0.00388406	3210	0.000723693
AusGEM_01631	AUSMDU00011864	4425120	1245416	0.780371	0.00424712	3499	0.000790713
AusGEM_01631	AUSMDU00014007	4485319	1055342	0.809528	0.00358784	3085	0.000687799
AusGEM_01631	AUSMDU00017115	4358063	1147121	0.791629	0.0039884	3407	0.000781769
AusGEM_01631	AUSMDU00019365	4351269	1168101	0.788363	0.0040629	3172	0.000728983
AusGEM_01631	AUSMDU00026934	4437028	997170	0.816501	0.00343523	4349	0.000980161
AusGEM_01631	AUSMDU00034761	4687473	740378	0.863596	0.00245196	1353	0.000288642
AusGEM_01631	AUSMDU00039410	4416023	1156637	0.792444	0.00396987	3221	0.000729389
AusGEM_01631	AUSMDU00044080	4395904	1177207	0.78877	0.00405359	3488	0.000793466
AusGEM_01631	AUSMDU00070157	4680101	705845	0.868947	0.0023452	1448	0.000309395
AusGEM_01631	ERR5355707	4539389	845928	0.84292	0.00287379	3353	0.000738646
AusGEM_01631	SRR11094172	4649835	638554	0.879254	0.00214224	948	0.000203878
AusGEM_01631	SRR11094218	4648909	578713	0.889297	0.00194779	881	0.000189507
AusGEM_01631	SRR11094236	4695477	730082	0.865437	0.00241513	1333	0.00028389
AusGEM_01631	SRR4241830	4529176	1016487	0.816706	0.00343077	3263	0.00072044
AusGEM_01631	SRR5936508	4645289	594023	0.886622	0.00199927	901	0.00019396
AusGEM_01631	SRR6456003	4525693	777115	0.853452	0.00265705	3191	0.000705085
AusGEM_01631	SRR6456009	4641177	629215	0.880613	0.00211573	912	0.000196502
AusGEM_01631	SRR6456014	4550433	894502	0.835719	0.00302427	3660	0.000804319
AusGEM_01631	SRR6456025	4559139	968589	0.824776	0.00325656	3569	0.000782823
AusGEM_01631	SRR6456049	4539382	867379	0.839575	0.00294344	3349	0.000737766
AusGEM_01631	TEA_B093	4528785	1013510	0.817132	0.00342152	3203	0.000707254
AusGEM_01631	TEA_B1700	4636564	756234	0.85977	0.00252891	963	0.000207697
AusGEM_01632	AusGEM_01633	4655518	541143	0.895867	0.00182233	906	0.000194608
AusGEM_01632	AusGEM_01634	4541164	806343	0.849211	0.00274385	3331	0.000733512
AusGEM_01632	AusGEM_01635	4560200	873062	0.839312	0.00294895	3277	0.000718609
AusGEM_01632	AusGEM_01636	4685522	550031	0.894943	0.0018399	918	0.000195923
AusGEM_01632	AusGEM_01637	4685514	549979	0.894952	0.00183973	917	0.00019571
AusGEM_01632	AusGEM_01638	4651234	530697	0.897587	0.00178972	910	0.000195647
AusGEM_01632	AusGEM_01639	4651260	528351	0.897994	0.001782	907	0.000195001
AusGEM_01632	AusGEM_01640	4503864	994934	0.819063	0.00337963	3291	0.000730706
AusGEM_01632	AusGEM_01641	4651353	520880	0.899293	0.00175745	907	0.000194997
AusGEM_01632	AusGEM_01642	4679645	577664	0.890122	0.00193197	916	0.000195741
AusGEM_01632	AusGEM_01643	4502443	899419	0.833498	0.00307104	3293	0.000731381
AusGEM_01632	AusGEM_01644	4664456	625196	0.881808	0.00209248	1163	0.000249332
AusGEM_01632	AusGEM_01645	4664426	625162	0.881813	0.00209239	1163	0.000249334
AusGEM_01632	AusGEM_01646	4684592	841051	0.847791	0.00277305	903	0.00019276
AusGEM_01632	AusGEM_01647	4664830	624917	0.881863	0.00209142	1162	0.000249098
AusGEM_01632	AusGEM_01649	4680748	605511	0.885456	0.00202178	916	0.000195695
AusGEM_01632	AusGEM_01650	4678282	530050	0.89823	0.00177753	870	0.000185966
AusGEM_01632	AusGEM_01651	4648969	582590	0.888639	0.00196043	906	0.000194882
AusGEM_01632	AusGEM_01652	4653116	681064	0.872321	0.00227837	952	0.000204594
AusGEM_01632	AusGEM_01653	4649314	617655	0.88273	0.00207456	892	0.000191856
AusGEM_01632	AusGEM_01654	4680229	662999	0.875918	0.00220754	933	0.000199349
AusGEM_01632	AusGEM_01655	4651349	522796	0.89896	0.00176374	907	0.000194997
AusGEM_01632	AusGEM_01656	4652301	730933	0.86422	0.00243946	963	0.000206994
AusGEM_01632	AusGEM_01657	4664615	624973	0.881848	0.00209169	1160	0.000248681
AusGEM_01632	AusGEM_01658	4653124	681216	0.872296	0.00227886	954	0.000205024
AusGEM_01632	AusGEM_01659	4678302	530139	0.898215	0.00177782	867	0.000185324
AusGEM_01632	AusGEM_01660	4649226	621468	0.88209	0.002087	909	0.000195516
AusGEM_01632	AusGEM_01661	4665492	714680	0.867164	0.00238067	1186	0.000254207
AusGEM_01632	AusGEM_01662	4664546	625148	0.881818	0.00209229	1162	0.000249113
AusGEM_01632	AusGEM_01663	4664414	625205	0.881805	0.00209253	1162	0.00024912
AusGEM_01632	AusGEM_01664	4664400	628086	0.881325	0.00210187	1163	0.000249335
AusGEM_01632	AusGEM_01665	4664594	625149	0.881819	0.00209227	1163	0.000249325
AusGEM_01632	AusGEM_01666	4664426	625364	0.881779	0.00209304	1160	0.000248691
AusGEM_01632	AusGEM_01667	4500373	1015041	0.815963	0.00344694	3272	0.000727051
AusGEM_01632	AusGEM_01668	4678263	529998	0.898239	0.00177737	868	0.000185539
AusGEM_01632	AusGEM_01669	4680675	760363	0.860254	0.00251914	922	0.00019698
AusGEM_01632	AusGEM_01670	4685521	550080	0.894935	0.00184005	921	0.000196563
AusGEM_01632	AusGEM_01671	4651708	642313	0.878672	0.0021536	931	0.000200142
AusGEM_01632	AusGEM_01672	4653176	681193	0.872301	0.00227876	952	0.000204591
AusGEM_01632	AusGEM_01673	4685581	549954	0.894957	0.00183962	920	0.000196347
AusGEM_01632	AusGEM_02000	4402413	1083803	0.80245	0.00374469	3324	0.00075504
AusGEM_01632	AUSMDU00006614	4636282	613994	0.883055	0.00206826	968	0.000208788
AusGEM_01632	AUSMDU00008000	4439428	1105686	0.800602	0.00378598	3485	0.000785011
AusGEM_01632	AUSMDU00010661	4435510	1133270	0.796496	0.0038782	3206	0.000722803
AusGEM_01632	AUSMDU00011864	4425030	1243611	0.780616	0.00424143	3500	0.000790955
AusGEM_01632	AUSMDU00014007	4485229	1053537	0.809789	0.00358209	3084	0.00068759
AusGEM_01632	AUSMDU00017115	4357943	1145376	0.791875	0.0039828	3408	0.00078202
AusGEM_01632	AUSMDU00019365	4351021	1166612	0.788567	0.00405825	3169	0.000728335
AusGEM_01632	AUSMDU00026934	4436871	995499	0.816747	0.00342988	4344	0.000979068
AusGEM_01632	AUSMDU00034761	4687342	738655	0.863867	0.00244653	1352	0.000288436
AusGEM_01632	AUSMDU00039410	4415862	1154974	0.792675	0.00396464	3222	0.000729642
AusGEM_01632	AUSMDU00044080	4395743	1175544	0.789	0.00404835	3492	0.000794405
AusGEM_01632	AUSMDU00070157	4680071	703920	0.869257	0.00233904	1447	0.000309183
AusGEM_01632	ERR5355707	4539294	844133	0.843198	0.00286802	3351	0.000738221
AusGEM_01632	SRR11094172	4649764	636711	0.879559	0.00213629	949	0.000204096
AusGEM_01632	SRR11094218	4648817	576912	0.889602	0.00194195	881	0.000189511
AusGEM_01632	SRR11094236	4695241	728569	0.865672	0.00241043	1333	0.000283904
AusGEM_01632	SRR4241830	4529075	1014704	0.816965	0.00342513	3262	0.000720235
AusGEM_01632	SRR5936508	4645262	592092	0.886948	0.00199298	892	0.000192024
AusGEM_01632	SRR6456003	4525487	775542	0.8537	0.002652	3186	0.000704013
AusGEM_01632	SRR6456009	4641076	627432	0.880909	0.00210997	911	0.000196291
AusGEM_01632	SRR6456014	4550207	892969	0.835947	0.00301946	3656	0.00080348
AusGEM_01632	SRR6456025	4559139	966604	0.825073	0.00325021	3568	0.000782604
AusGEM_01632	SRR6456049	4539287	865584	0.839851	0.00293768	3347	0.00073734
AusGEM_01632	TEA_B093	4528684	1011727	0.817391	0.00341588	3202	0.000707049
AusGEM_01632	TEA_B1700	4636545	754287	0.86008	0.00252266	964	0.000207913
AusGEM_01633	AusGEM_01634	4635777	599700	0.885455	0.0020218	3212	0.000692872
AusGEM_01633	AusGEM_01635	4627056	721933	0.865034	0.00242318	3468	0.000749505
AusGEM_01633	AusGEM_01636	4857289	189080	0.962531	0.000621825	185	3.80871e-05
AusGEM_01633	AusGEM_01637	4857239	189112	0.962525	0.000621935	184	3.78816e-05
AusGEM_01633	AusGEM_01638	4898086	19576	0.996019	6.43988e-05	5	1.02081e-06
AusGEM_01633	AusGEM_01639	4895854	21746	0.995578	7.15607e-05	4	8.17018e-07
AusGEM_01633	AusGEM_01640	4695321	594603	0.887597	0.00198048	2947	0.000627646
AusGEM_01633	AusGEM_01641	4884675	36819	0.992519	0.000121347	36	7.36999e-06
AusGEM_01633	AusGEM_01642	4885173	149191	0.970365	0.000488852	114	2.33359e-05
AusGEM_01633	AusGEM_01643	4690010	506868	0.902467	0.00169766	2918	0.000622174
AusGEM_01633	AusGEM_01644	4851690	233311	0.954118	0.000766443	228	4.69939e-05
AusGEM_01633	AusGEM_01645	4851701	233195	0.95414	0.000766067	226	4.65816e-05
AusGEM_01633	AusGEM_01646	4858859	475100	0.910929	0.00153976	192	3.95154e-05
AusGEM_01633	AusGEM_01647	4852085	232990	0.954182	0.000765343	225	4.63718e-05
AusGEM_01633	AusGEM_01649	4885966	177658	0.964915	0.000581197	118	2.41508e-05
AusGEM_01633	AusGEM_01650	4840981	187235	0.962763	0.000617868	365	7.53979e-05
AusGEM_01633	AusGEM_01651	4852717	157677	0.96853	0.00051986	200	4.1214e-05
AusGEM_01633	AusGEM_01652	4841354	287171	0.944005	0.000942802	345	7.12611e-05
AusGEM_01633	AusGEM_01653	4853227	192412	0.961866	0.0006332	230	4.73911e-05
AusGEM_01633	AusGEM_01654	4857772	290496	0.943574	0.000950381	226	4.65234e-05
AusGEM_01633	AusGEM_01655	4886744	34589	0.992972	0.000113963	36	7.36687e-06
AusGEM_01633	AusGEM_01656	4855077	307964	0.940352	0.0010072	233	4.7991e-05
AusGEM_01633	AusGEM_01657	4851752	233282	0.954124	0.000766341	225	4.6375e-05
AusGEM_01633	AusGEM_01658	4841413	287221	0.943997	0.000942952	347	7.16733e-05
AusGEM_01633	AusGEM_01659	4840898	187530	0.962706	0.000618844	361	7.45729e-05
AusGEM_01633	AusGEM_01660	4852082	198339	0.960728	0.000652659	219	4.51353e-05
AusGEM_01633	AusGEM_01661	4851631	324985	0.937221	0.0010627	251	5.17352e-05
AusGEM_01633	AusGEM_01662	4851785	233253	0.95413	0.00076624	225	4.63747e-05
AusGEM_01633	AusGEM_01663	4851638	233340	0.954112	0.000766546	225	4.63761e-05
AusGEM_01633	AusGEM_01664	4851614	236241	0.953568	0.000775969	227	4.67886e-05
AusGEM_01633	AusGEM_01665	4851755	233410	0.9541	0.000766756	228	4.69933e-05
AusGEM_01633	AusGEM_01666	4851559	233681	0.954047	0.000767666	223	4.59646e-05
AusGEM_01633	AusGEM_01667	4675232	647906	0.878285	0.00216116	2772	0.000592912
AusGEM_01633	AusGEM_01668	4840831	187445	0.962722	0.000618573	362	7.47805e-05
AusGEM_01633	AusGEM_01669	4858344	387608	0.926113	0.0012618	214	4.40479e-05
AusGEM_01633	AusGEM_01670	4857229	189247	0.962499	0.000622374	185	3.80876e-05
AusGEM_01633	AusGEM_01671	4852089	224134	0.955846	0.00073658	256	5.27608e-05
AusGEM_01633	AusGEM_01672	4841460	287208	0.943999	0.000942901	345	7.12595e-05
AusGEM_01633	AusGEM_01673	4857334	189031	0.962541	0.000621658	184	3.78809e-05
