Sample 1	Sample 2	Matches	Mismatches	Jaccard Index	Mash-like distance	SNPs	SNP distance
AusGEM_00017	SRR10065352	4606705	1097360	0.807618	0.00362997	2886	0.000626478
AusGEM_00017	SRR14160928	4393528	1207560	0.784406	0.00415377	3913	0.000890628
AusGEM_00017	SRR7469843	4948660	258684	0.950323	0.000832291	618	0.000124882
AusGEM_00017	SRR7828747	4500472	1417403	0.760488	0.00471738	3200	0.000711037
AusGEM_00017	TEA_2H_103_1	4432546	1314268	0.771305	0.00445938	4169	0.000940543
AusGEM_00017	TEA_2H_290_1	4565120	1043387	0.813963	0.00349054	2863	0.000627147
AusGEM_00017	TEA_2H_434_21	4536186	1235442	0.785946	0.00411834	3185	0.000702132
AusGEM_00017	TEA_B1075	4618490	831760	0.84739	0.00278131	2352	0.000509257
AusGEM_00017	TEA_B1932b	4558738	1106220	0.804726	0.00369404	3083	0.000676284
AusGEM_00017	TEA_C1_119	4484516	1259564	0.78072	0.00423902	3241	0.000722709
AusGEM_00017	TEA_C1_123	4539507	1095805	0.805547	0.00367582	2320	0.000511069
AusGEM_00017	TEA_C2_100	4541599	1140452	0.799289	0.0038154	3215	0.0007079
AusGEM_00017	TEA_C2_102	4547250	1137025	0.79997	0.00380012	3173	0.000697784
AusGEM_00017	TEA_C2_103	4579356	1018027	0.818124	0.00339997	2891	0.000631312
AusGEM_00017	TEA_C2_106	4441079	1240059	0.781723	0.00421575	2870	0.000646239
AusGEM_00017	TEA_C2_13	4434333	1241317	0.781291	0.00422577	2876	0.000648576
AusGEM_00017	TEA_C2_27	4529362	1085798	0.806631	0.00365179	3197	0.000705839
AusGEM_00017	TEA_C2_97	4426500	1482263	0.749142	0.00499372	4159	0.000939569
AusGEM_00017	TEA_C3_65	4494589	1120032	0.800515	0.00378792	3104	0.000690608
AusGEM_00017	TEA_C3_70	4537728	1065092	0.809901	0.00357963	2856	0.00062939
AusGEM_00017	TEA_C3_72	4518683	1256742	0.782398	0.00420013	2819	0.000623854
AusGEM_00017	TEA_C4_85	4426920	1388598	0.761225	0.00469963	4171	0.00094219
AusGEM_00017	TEA_C4_86	4468727	1106275	0.801565	0.00376444	3110	0.000695948
AusGEM_00017	TEA_C4_93	4588198	1163510	0.797711	0.00385085	3086	0.000672595
AusGEM_00017	TEA_C4_94	4421952	1484535	0.74866	0.00500557	4152	0.000938952
AusGEM_00017	TEA_C4_95	4417405	1120142	0.797719	0.00385066	3131	0.000708787
AusGEM_00017	TEA_E5261	4459004	1255796	0.780255	0.00424979	3329	0.000746579
AusGEM_00017	TEA_H030	4492018	1117068	0.800847	0.0037805	2793	0.00062177
AusGEM_00017	TEA_H561	4553199	949830	0.827399	0.00320048	2535	0.000556751
AusGEM_00019	AusGEM_00020	4606533	1384718	0.768877	0.00451685	2725	0.000591551
AusGEM_00019	AusGEM_00022	4831349	1021797	0.825428	0.00324261	1873	0.000387676
AusGEM_00019	AusGEM_00024	4534032	1492713	0.752319	0.00491574	2673	0.000589542
AusGEM_00019	AusGEM_00036	4666267	1303948	0.781591	0.00421882	3074	0.000658771
AusGEM_00019	AusGEM_00040	4669157	1341109	0.776864	0.00432881	3089	0.000661576
AusGEM_00019	AusGEM_00060	5012432	461034	0.915769	0.00145042	111	2.21449e-05
AusGEM_00019	AusGEM_00065	5098301	469026	0.915754	0.0014507	324	6.35506e-05
AusGEM_00019	AusGEM_00067	4669947	1352652	0.775404	0.00436297	3090	0.000661678
AusGEM_00019	AusGEM_00068	4541821	1430203	0.760516	0.0047167	2844	0.000626181
AusGEM_00019	AusGEM_00074	4620284	1383958	0.769503	0.00450199	3116	0.000674417
AusGEM_00019	AusGEM_00085	4448344	1385850	0.762461	0.00466994	2808	0.000631246
AusGEM_00019	AusGEM_00086	4776461	1094140	0.813624	0.00349797	1778	0.000372242
AusGEM_00019	AusGEM_00094	4949134	596951	0.892365	0.00188903	508	0.000102644
AusGEM_00019	AusGEM_00095	4993578	668371	0.881954	0.00208964	1055	0.000211271
AusGEM_00019	AusGEM_00096	4952603	592115	0.893211	0.00187289	461	9.30824e-05
AusGEM_00019	AusGEM_00101	5001308	657819	0.88376	0.0020546	925	0.000184952
AusGEM_00019	AusGEM_00104	5042204	425681	0.922149	0.00133372	119	2.36008e-05
AusGEM_00019	AusGEM_00105	5046377	566255	0.899111	0.00176089	118	2.33831e-05
AusGEM_00019	AusGEM_00106	4612130	1362815	0.771912	0.00444506	2717	0.000589099
AusGEM_00019	AusGEM_00107	4586736	1465111	0.757907	0.00477973	2713	0.000591488
AusGEM_00019	AusGEM_00113	4835952	1231039	0.797092	0.00386476	2733	0.000565142
AusGEM_00019	AusGEM_00114	4763987	1026455	0.822733	0.00330044	1549	0.000325148
AusGEM_00019	AusGEM_00116	5213578	459079	0.919072	0.00138986	600	0.000115084
AusGEM_00019	AusGEM_00120	4600566	1421889	0.763902	0.00463539	2952	0.00064166
AusGEM_00019	AusGEM_00130	4497781	1707699	0.724808	0.005607	3941	0.00087621
AusGEM_00019	AusGEM_00139	4664846	1260962	0.787208	0.00408935	2019	0.000432812
AusGEM_00019	AusGEM_00140	4667569	1258009	0.787699	0.00407812	1998	0.00042806
AusGEM_00019	AusGEM_00141	4667618	1258156	0.787681	0.00407853	1999	0.00042827
AusGEM_00019	AusGEM_00142	4668292	1264405	0.786875	0.004097	1998	0.000427994
AusGEM_00019	AusGEM_00180	4472088	1625679	0.733398	0.00538721	2997	0.000670157
AusGEM_00019	AusGEM_00181	4478164	1621130	0.73421	0.00536661	2905	0.000648703
AusGEM_00019	AusGEM_00183	4456745	1524995	0.745058	0.00509463	2632	0.000590566
AusGEM_00019	AusGEM_00184	4455714	1527450	0.744709	0.00510331	2656	0.000596089
AusGEM_00019	AusGEM_00185	4474990	1541629	0.743772	0.0051266	2873	0.000642013
AusGEM_00019	AusGEM_00186	4571184	1242425	0.78629	0.00411042	2431	0.00053181
AusGEM_00019	AusGEM_00187	4570443	1245109	0.7859	0.00411939	2450	0.000536053
AusGEM_00019	AusGEM_00188	4571058	1242004	0.786343	0.00410922	2443	0.00053445
AusGEM_00019	AusGEM_00190	4569756	1241279	0.786393	0.00410807	2448	0.000535696
AusGEM_00019	AusGEM_00191	4454056	1527882	0.744584	0.0051064	2684	0.000602597
AusGEM_00019	AusGEM_00192	4454965	1527658	0.744651	0.00510475	2653	0.000595515
AusGEM_00019	AusGEM_00193	4475061	1631146	0.732871	0.00540058	2909	0.000650047
AusGEM_00019	AusGEM_00202	4475404	1540737	0.743899	0.00512342	2872	0.00064173
AusGEM_00019	AusGEM_00203	4475781	1630647	0.732962	0.00539826	2895	0.000646814
AusGEM_00019	AusGEM_00205	4475483	1542520	0.743682	0.00512881	2871	0.000641495
AusGEM_00019	AusGEM_00209	4568979	1235922	0.78709	0.00409207	2449	0.000536006
AusGEM_00019	AusGEM_00210	4559469	1396169	0.765572	0.00459547	2297	0.000503787
AusGEM_00019	AusGEM_00212	4560781	1396480	0.765584	0.00459519	2293	0.000502765
AusGEM_00019	AusGEM_00213	4559963	1395887	0.765628	0.00459414	2298	0.000503951
AusGEM_00019	AusGEM_00214	4559748	1396851	0.765495	0.0045973	2299	0.000504195
AusGEM_00019	AusGEM_00215	4558816	1397199	0.765414	0.00459925	2305	0.000505614
AusGEM_00019	AusGEM_00216	4566245	1396788	0.765759	0.00459101	2325	0.000509171
AusGEM_00019	AusGEM_00217	4560933	1400282	0.765101	0.00460671	2316	0.000507791
AusGEM_00019	AusGEM_00218	4561015	1401995	0.764885	0.00461188	2292	0.00050252
AusGEM_00019	AusGEM_00221	4571720	1233844	0.787472	0.00408331	2432	0.000531966
AusGEM_00019	AusGEM_00223	4571808	1233845	0.787475	0.00408324	2433	0.000532175
AusGEM_00019	AusGEM_00224	4571420	1236858	0.787053	0.00409293	2447	0.000535282
AusGEM_00019	AusGEM_00225	4570320	1237127	0.786976	0.00409469	2460	0.000538256
AusGEM_00019	AusGEM_00228	4640098	1338740	0.776087	0.00434697	2316	0.000499127
AusGEM_00019	AusGEM_00229	4639971	1333489	0.776764	0.00433113	2311	0.000498063
AusGEM_00019	AusGEM_00230	4640112	1338240	0.776152	0.00434544	2329	0.000501928
AusGEM_00019	AusGEM_00231	4639757	1337908	0.776182	0.00434474	2321	0.000500242
AusGEM_00019	AusGEM_00232	4639912	1335478	0.776504	0.00433722	2321	0.000500225
AusGEM_00019	AusGEM_00233	4586069	1321070	0.77636	0.00434057	2433	0.00053052
AusGEM_00019	AusGEM_00238	4639587	1334763	0.776584	0.00433534	2321	0.00050026
AusGEM_00019	AusGEM_00239	4642543	1368876	0.772287	0.00443621	2299	0.000495203
AusGEM_00019	AusGEM_00240	4640001	1335703	0.776478	0.00433783	2321	0.000500215
AusGEM_00019	AusGEM_00245	4586111	1319239	0.776603	0.00433491	2422	0.000528116
AusGEM_00019	AusGEM_00253	4586025	1319574	0.776555	0.00433601	2428	0.000529435
AusGEM_00019	AusGEM_00254	4586533	1317270	0.776878	0.00432848	2436	0.00053112
AusGEM_00019	AusGEM_00255	4586188	1316593	0.776954	0.0043267	2412	0.000525927
AusGEM_00019	AusGEM_00256	4586227	1320006	0.776506	0.00433716	2419	0.000527449
AusGEM_00019	AusGEM_00257	4612735	1274499	0.783515	0.00417433	2414	0.000523334
AusGEM_00019	AusGEM_00282	4831345	1174790	0.804402	0.00370124	3487	0.000721745
AusGEM_00019	AusGEM_00286	4613506	1379465	0.769819	0.0044945	2455	0.000532133
AusGEM_00019	AusGEM_00287	4613658	1380753	0.76966	0.00449828	2474	0.000536234
AusGEM_00019	AusGEM_00288	4612563	1382556	0.769386	0.00450476	2466	0.000534627
AusGEM_00019	AusGEM_00289	4613823	1378820	0.769915	0.00449225	2449	0.000530796
AusGEM_00019	AusGEM_00293	4832137	1175291	0.80436	0.00370216	3477	0.000719557
AusGEM_00019	AusGEM_00302	4608670	1486814	0.756079	0.00482404	2439	0.00052922
AusGEM_00019	AusGEM_00303	4607266	1483536	0.75643	0.00481553	2452	0.000532203
AusGEM_00019	AusGEM_00305	4608541	1485094	0.756288	0.00481899	2439	0.000529235
AusGEM_00019	AusGEM_00306	4607691	1484791	0.756291	0.0048189	2436	0.000528681
AusGEM_00019	AusGEM_00307	4608009	1530065	0.750726	0.00495478	2430	0.000527343
AusGEM_00019	AusGEM_00315	4834972	1177889	0.804105	0.00370783	3448	0.000713138
AusGEM_00019	AusGEM_00323	4554021	1356977	0.770432	0.00448001	2801	0.000615061
AusGEM_00019	AusGEM_00326	4835013	1177716	0.80413	0.00370729	3451	0.000713752
AusGEM_00019	AusGEM_00393	4783347	1353452	0.779453	0.00426844	3130	0.000654354
AusGEM_00019	AusGEM_00401	4575311	1373288	0.769141	0.00451058	2867	0.000626624
AusGEM_00019	AusGEM_00411	4421997	1278417	0.775733	0.00435527	2130	0.000481683
AusGEM_00019	AusGEM_00452	4709653	1324850	0.780454	0.00424518	3285	0.000697504
AusGEM_00019	AusGEM_00614	4565660	1507861	0.751732	0.0049301	4300	0.000941813
AusGEM_00019	AusGEM_00786	4519446	1421702	0.760702	0.00471222	1901	0.000420627
AusGEM_00019	AusGEM_00908	4588384	1418236	0.763888	0.00463573	2947	0.000642274
AusGEM_00019	AusGEM_00929	4567771	1579679	0.743035	0.00514493	3137	0.000686768
AusGEM_00019	AusGEM_01406	4652941	1533604	0.752107	0.00492093	2768	0.000594893
AusGEM_00019	AusGEM_01885	4515547	1527913	0.747179	0.00504212	4040	0.000894687
AusGEM_00019	AusGEM_01903	4505327	1545777	0.744546	0.00510734	4299	0.000954204
AusGEM_00019	AUSMDU00008374	4581537	1132921	0.801745	0.00376043	1767	0.000385678
AusGEM_00019	AUSMDU00023223	4455508	1468578	0.7521	0.00492108	2969	0.000666366
AusGEM_00019	AUSMDU00035564	4710013	1384730	0.772799	0.00442415	3527	0.00074883
AusGEM_00019	SRR10065349	4597942	1554552	0.74733	0.0050384	2643	0.000574822
AusGEM_00019	SRR10065351	4598689	1554338	0.747386	0.005037	2631	0.00057212
AusGEM_00019	SRR10065352	4647593	1369669	0.772377	0.0044341	2399	0.000516181
AusGEM_00019	SRR14160928	4431547	1485607	0.748932	0.00499887	3503	0.000790469
AusGEM_00019	SRR7469843	5042204	425681	0.922149	0.00133372	119	2.36008e-05
AusGEM_00019	SRR7828747	4553603	1665226	0.732228	0.00541691	2966	0.000651352
AusGEM_00019	TEA_2H_103_1	4490383	1552679	0.743064	0.0051442	3947	0.00087899
AusGEM_00019	TEA_2H_290_1	4628702	1270308	0.784657	0.00414798	2604	0.000562577
AusGEM_00019	TEA_2H_434_21	4649848	1362203	0.773421	0.00440951	3095	0.000665613
AusGEM_00019	TEA_B1075	4667129	1088567	0.810871	0.00355828	1843	0.000394889
AusGEM_00019	TEA_B1932b	4611341	1355099	0.77288	0.00442225	2566	0.000556454
AusGEM_00019	TEA_C1_119	4557980	1466721	0.756549	0.00481265	3065	0.000672447
AusGEM_00019	TEA_C1_123	4601554	1325796	0.776326	0.00434139	2092	0.000454629
AusGEM_00019	TEA_C2_100	4588865	1400005	0.766232	0.00457972	2715	0.00059165
AusGEM_00019	TEA_C2_102	4595970	1393670	0.76732	0.00455382	2687	0.000584643
AusGEM_00019	TEA_C2_103	4613497	1303830	0.779659	0.00426365	2429	0.000526499
AusGEM_00019	TEA_C2_106	4541938	1392426	0.765362	0.00460048	2941	0.000647521
AusGEM_00019	TEA_C2_13	4534384	1395300	0.764692	0.00461648	2955	0.000651687
AusGEM_00019	TEA_C2_27	4571498	1355611	0.771286	0.00445982	2574	0.000563054
AusGEM_00019	TEA_C2_97	4486629	1716090	0.723333	0.00564513	3880	0.000864792
AusGEM_00019	TEA_C3_65	4531552	1400191	0.763949	0.00463425	2672	0.000589643
AusGEM_00019	TEA_C3_70	4581996	1330641	0.77495	0.00437361	2423	0.000528809
AusGEM_00019	TEA_C3_72	4629184	1389825	0.769094	0.00451169	3047	0.000658215
AusGEM_00019	TEA_C4_85	4546477	1503569	0.751478	0.00493633	4332	0.000952826
AusGEM_00019	TEA_C4_86	4505542	1386730	0.764653	0.00461743	2763	0.000613245
AusGEM_00019	TEA_C4_93	4684953	1324085	0.779651	0.00426384	3119	0.000665748
AusGEM_00019	TEA_C4_94	4480176	1722172	0.722335	0.00567096	3858	0.000861127
AusGEM_00019	TEA_C4_95	4470062	1368913	0.765556	0.00459585	2813	0.000629298
AusGEM_00019	TEA_E5261	4517072	1493745	0.751491	0.00493602	3059	0.000677209
AusGEM_00019	TEA_H030	4570939	1313311	0.776809	0.00433008	2489	0.000544527
AusGEM_00019	TEA_H561	4614749	1180815	0.796255	0.00388362	2262	0.000490168
AusGEM_00020	AusGEM_00022	4526215	1316945	0.774618	0.0043814	3153	0.000696609
AusGEM_00020	AusGEM_00024	4640017	965623	0.827741	0.00319318	1743	0.000375645
AusGEM_00020	AusGEM_00036	5071934	177494	0.966188	0.00055956	67	1.321e-05
AusGEM_00020	AusGEM_00040	5121110	122083	0.976716	0.000382229	64	1.24973e-05
AusGEM_00020	AusGEM_00060	4581313	1008152	0.819634	0.00336729	2711	0.000591752
AusGEM_00020	AusGEM_00065	4585347	1179814	0.795355	0.00390396	2753	0.000600391
AusGEM_00020	AusGEM_00067	5128055	121316	0.976889	0.000379329	63	1.22854e-05
AusGEM_00020	AusGEM_00068	4625173	948379	0.829843	0.00314844	1674	0.000361932
AusGEM_00020	AusGEM_00074	5062051	185304	0.964686	0.000585089	82	1.6199e-05
AusGEM_00020	AusGEM_00085	4369062	1229294	0.780419	0.004246	2744	0.000628052
AusGEM_00020	AusGEM_00086	4610492	1110958	0.805826	0.00366963	3188	0.000691466
AusGEM_00020	AusGEM_00094	4569985	1040129	0.814598	0.0034767	2592	0.000567179
AusGEM_00020	AusGEM_00095	4620579	1099249	0.807818	0.00362555	2925	0.000633038
AusGEM_00020	AusGEM_00096	4566837	1048527	0.813275	0.00350559	2571	0.000562972
AusGEM_00020	AusGEM_00101	4626714	1091887	0.809064	0.00359805	2834	0.00061253
AusGEM_00020	AusGEM_00104	4607450	980069	0.824597	0.00326041	2692	0.000584271
AusGEM_00020	AusGEM_00105	4618183	1107523	0.80657	0.00365314	2660	0.000575984
AusGEM_00020	AusGEM_00106	5110348	51259	0.990069	0.000161378	129	2.52429e-05
AusGEM_00020	AusGEM_00107	5084842	153779	0.970645	0.000484134	60	1.17998e-05
AusGEM_00020	AusGEM_00113	5116527	354769	0.935158	0.0010994	83	1.62219e-05
AusGEM_00020	AusGEM_00114	4569431	1100447	0.805913	0.00366769	2968	0.000649534
AusGEM_00020	AusGEM_00116	4629708	1311699	0.779228	0.00427369	2770	0.00059831
AusGEM_00020	AusGEM_00120	4554925	1198051	0.791751	0.00398563	3221	0.000707147
AusGEM_00020	AusGEM_00130	4561385	1265371	0.782834	0.00419004	3265	0.000715791
AusGEM_00020	AusGEM_00139	4572757	1130020	0.801847	0.00375814	2553	0.000558307
AusGEM_00020	AusGEM_00140	4573861	1130305	0.801846	0.00375818	2520	0.000550957
AusGEM_00020	AusGEM_00141	4573970	1130332	0.801846	0.00375818	2522	0.000551381
AusGEM_00020	AusGEM_00142	4574490	1136889	0.800943	0.00377834	2525	0.000551974
AusGEM_00020	AusGEM_00180	4580565	1093605	0.807266	0.00363774	2292	0.000500375
AusGEM_00020	AusGEM_00181	4587217	1087904	0.808303	0.00361484	2193	0.000478068
AusGEM_00020	AusGEM_00183	4567502	988361	0.822105	0.00331395	1916	0.000419485
AusGEM_00020	AusGEM_00184	4565817	992124	0.821494	0.00332711	1934	0.000423582
AusGEM_00020	AusGEM_00185	4584105	1008279	0.819705	0.00336574	2175	0.000474466
AusGEM_00020	AusGEM_00186	4586781	896111	0.836562	0.00300654	1821	0.00039701
AusGEM_00020	AusGEM_00187	4588081	894713	0.836814	0.00300124	1824	0.000397552
AusGEM_00020	AusGEM_00188	4586382	896236	0.836531	0.00300718	1834	0.000399879
AusGEM_00020	AusGEM_00190	4585229	895213	0.836653	0.00300463	1830	0.000399108
AusGEM_00020	AusGEM_00191	4564890	991094	0.821617	0.00332447	1965	0.000430459
AusGEM_00020	AusGEM_00192	4566022	990424	0.821752	0.00332155	1923	0.000421154
AusGEM_00020	AusGEM_00193	4582655	1100838	0.80631	0.00365891	2200	0.000480071
