Sample 1	Sample 2	Matches	Mismatches	Jaccard Index	Mash-like distance	SNPs	SNP distance
AusGEM_00577	AusGEM_01712	4900879	540055	0.900742	0.00173011	854	0.000174254
AusGEM_00577	AusGEM_01713	4867639	579481	0.893617	0.00186515	1616	0.000331988
AusGEM_00577	AusGEM_01714	4572054	1107784	0.804962	0.00368879	2790	0.000610229
AusGEM_00577	AusGEM_01924	4817031	790268	0.859064	0.00254315	1568	0.000325512
AusGEM_00577	AusGEM_01981	4819929	823383	0.854096	0.00264393	1637	0.000339632
AusGEM_00577	AusGEM_01982	4819599	824533	0.853913	0.00264765	1643	0.0003409
AusGEM_00577	AusGEM_02031	5016143	259500	0.950812	0.000823793	178	3.54854e-05
AusGEM_00577	AusGEM_02032	5016584	264032	0.95	0.000837925	181	3.60803e-05
AusGEM_00577	AusGEM_02042	5074734	186466	0.964558	0.000587268	171	3.36963e-05
AusGEM_00577	AusGEM_02045	4792971	627281	0.884271	0.0020447	1608	0.000335491
AusGEM_00577	AUSMDU00004542	4901805	843705	0.853154	0.00266313	1077	0.000219715
AusGEM_00577	AUSMDU00004893	5070452	282937	0.947148	0.000887691	381	7.51412e-05
AusGEM_00577	AUSMDU00005005	4860433	785978	0.8608	0.00250814	1614	0.000332069
AusGEM_00577	AUSMDU00008513	4647060	1202204	0.794469	0.00392397	3382	0.000727772
AusGEM_00577	AUSMDU00008551	4879497	691250	0.875914	0.00220761	975	0.000199816
AusGEM_00577	AUSMDU00008595	4814217	615726	0.886605	0.00199959	2014	0.000418344
AusGEM_00577	AUSMDU00008625	4903800	605883	0.890033	0.00193367	1449	0.000295485
AusGEM_00577	AUSMDU00008638	4803669	826377	0.85322	0.00266178	1684	0.000350565
AusGEM_00577	AUSMDU00008644	4692867	1042424	0.818244	0.00339738	3546	0.000755615
AusGEM_00577	AUSMDU00009504	4617471	1024914	0.818354	0.00339498	3319	0.000718792
AusGEM_00577	AUSMDU00010596	4857674	711223	0.872287	0.00227905	1648	0.000339257
AusGEM_00577	AUSMDU00010606	4793203	751455	0.864472	0.00243442	1611	0.000336101
AusGEM_00577	AUSMDU00011325	4498614	1262650	0.780838	0.00423627	4460	0.000991417
AusGEM_00577	AUSMDU00011355	4774733	841576	0.850155	0.00272448	1685	0.000352899
AusGEM_00577	AUSMDU00011370	4735136	895919	0.840897	0.00291587	3824	0.00080758
AusGEM_00577	AUSMDU00011818	4853770	692322	0.875169	0.00222225	1424	0.00029338
AusGEM_00577	AUSMDU00011888	4780164	684417	0.874754	0.00223041	2018	0.000422161
AusGEM_00577	AUSMDU00012378	4852333	695173	0.874687	0.00223173	1432	0.000295116
AusGEM_00577	AUSMDU00013459	4612089	994969	0.822551	0.00330435	3315	0.000718763
AusGEM_00577	AUSMDU00013702	4857707	577643	0.893725	0.00186309	1545	0.000318051
AusGEM_00577	AUSMDU00014655	4697212	746330	0.862896	0.002466	1482	0.000315506
AusGEM_00577	AUSMDU00014721	4716631	949560	0.832417	0.0030939	2164	0.000458802
AusGEM_00577	AUSMDU00015262	5028849	309064	0.9421	0.000976337	247	4.91166e-05
AusGEM_00577	AUSMDU00015543	4731388	1038168	0.820061	0.00335804	2896	0.000612083
AusGEM_00577	AUSMDU00015560	4655388	1095117	0.809562	0.00358709	1856	0.000398678
AusGEM_00577	AUSMDU00015584	4786284	855689	0.848335	0.00276186	1773	0.000370434
AusGEM_00577	AUSMDU00015623	5070963	221640	0.958123	0.000697371	194	3.8257e-05
AusGEM_00577	AUSMDU00015685	4725825	912325	0.838187	0.00297247	1831	0.000387446
AusGEM_00577	AUSMDU00015757	4683230	1159600	0.801535	0.00376513	2721	0.000581009
AusGEM_00577	AUSMDU00016001	4761123	959800	0.83223	0.00309784	2747	0.000576965
AusGEM_00577	AUSMDU00016434	4788804	928223	0.837639	0.00298395	2648	0.000552956
AusGEM_00577	AUSMDU00016535	4771172	946339	0.834484	0.00305025	2832	0.000593565
AusGEM_00577	AUSMDU00017113	4784093	722142	0.86885	0.00234712	1867	0.000390252
AusGEM_00577	AUSMDU00017118	4591629	1292536	0.780337	0.00424791	3387	0.000737647
AusGEM_00577	AUSMDU00017148	4849443	650955	0.881653	0.00209549	1664	0.000343132
AusGEM_00577	AUSMDU00017250	4849806	649591	0.88188	0.00209109	1652	0.000340632
AusGEM_00577	AUSMDU00017266	4713882	1105285	0.810061	0.00357609	1804	0.000382699
AusGEM_00577	AUSMDU00017270	4862802	779144	0.861902	0.00248598	1904	0.000391544
AusGEM_00577	AUSMDU00017422	4830127	763684	0.863477	0.00245435	1945	0.000402681
AusGEM_00577	AUSMDU00017961	4730973	859824	0.846207	0.00280571	3610	0.000763057
AusGEM_00577	AUSMDU00018824	4907119	647260	0.883469	0.00206024	1619	0.000329929
AusGEM_00577	AUSMDU00018869	4806150	812361	0.855413	0.00261712	1815	0.000377641
AusGEM_00577	AUSMDU00019050	4805975	586263	0.891276	0.00190985	1685	0.000350605
AusGEM_00577	AUSMDU00019331	4909634	501308	0.907353	0.00160622	956	0.000194719
AusGEM_00577	AUSMDU00019339	4792787	752315	0.864328	0.0024373	1616	0.000337173
AusGEM_00577	AUSMDU00019916	4670694	894315	0.839297	0.00294926	2351	0.000503351
AusGEM_00577	AUSMDU00020288	4788066	921285	0.838636	0.00296308	1884	0.000393478
AusGEM_00577	AUSMDU00021465	4485243	1388069	0.763665	0.00464106	4957	0.00110518
AusGEM_00577	AUSMDU00021633	4625284	1265043	0.785234	0.00413471	3368	0.000728171
AusGEM_00577	AUSMDU00022272	4418996	1773599	0.713594	0.00589959	4960	0.00112243
AusGEM_00577	AUSMDU00022362	4825923	733247	0.868101	0.00236201	2083	0.000431627
AusGEM_00577	AUSMDU00022564	4842069	745216	0.866623	0.00239145	1850	0.000382068
AusGEM_00577	AUSMDU00022676	4859419	886769	0.845677	0.00281667	1723	0.000354569
AusGEM_00577	AUSMDU00023161	4790850	940611	0.835886	0.00302074	2597	0.000542075
AusGEM_00577	AUSMDU00023209	4465353	1434586	0.756847	0.0048054	5104	0.00114302
AusGEM_00577	AUSMDU00023404	4754499	942415	0.834574	0.00304834	1949	0.000409928
AusGEM_00577	AUSMDU00024594	4623188	958472	0.828282	0.00318165	3323	0.000718768
AusGEM_00577	AUSMDU00024937	4527289	1175086	0.79393	0.00393617	3617	0.000798933
AusGEM_00577	AUSMDU00026895	4807159	930981	0.837756	0.00298151	1747	0.000363416
AusGEM_00577	AUSMDU00027305	4764717	865101	0.846336	0.00280306	2043	0.000428777
AusGEM_00577	AUSMDU00034389	4757605	843805	0.849358	0.00274083	1854	0.000389692
AusGEM_00577	AUSMDU00036295	4798830	806637	0.856098	0.00260321	1833	0.000381968
AusGEM_00577	AUSMDU00036798	4616942	1003242	0.821493	0.00332713	3319	0.000718874
AusGEM_00577	AUSMDU00037976	4750361	861458	0.846492	0.00279983	2050	0.000431546
AusGEM_00577	AUSMDU00040707	4716181	912011	0.837957	0.0029773	1943	0.000411986
AusGEM_00577	AUSMDU00040769	4732176	874232	0.844066	0.00285002	1015	0.000214489
AusGEM_00577	AUSMDU00044332	4791168	801045	0.856757	0.00258984	2696	0.000562702
AusGEM_00577	AUSMDU00048973	4738249	902665	0.839979	0.00293501	2814	0.00059389
AusGEM_00577	AUSMDU00061730	4691908	942237	0.832763	0.00308657	2890	0.000615954
AusGEM_00577	AUSMDU00062657	4586913	1105924	0.805734	0.00367166	3720	0.000811003
AusGEM_00577	AUSMDU00067157	4812745	771815	0.861795	0.00248812	1684	0.000349904
AusGEM_00577	AUSMDU00067741	4778400	851829	0.848704	0.00275426	1633	0.000341746
AusGEM_00577	AUSMDU00070162	4918616	640140	0.884841	0.00203366	698	0.00014191
AusGEM_00577	ERR4254600	4841156	729908	0.868982	0.0023445	2106	0.00043502
AusGEM_00577	ERR5355635	5040641	256493	0.951579	0.000810458	246	4.88033e-05
AusGEM_00577	ERR5355839	4924557	587007	0.893495	0.00186747	1219	0.000247535
AusGEM_00577	ERR5355865	4451181	1460087	0.752999	0.00489909	4535	0.00101883
AusGEM_00577	SRR11094176	4777446	698246	0.872483	0.00227518	1631	0.000341396
AusGEM_00577	SRR11094231	4787986	643981	0.881446	0.00209952	1318	0.000275272
AusGEM_00577	SRR11341606	4521969	1164668	0.795192	0.00390763	3644	0.000805844
AusGEM_00577	SRR11341625	4893713	438863	0.917701	0.00141494	391	7.98984e-05
AusGEM_00577	SRR4067469	4449280	1342702	0.768179	0.0045334	4657	0.00104669
AusGEM_00577	SRR4241831	4841055	730136	0.868944	0.00234525	2109	0.000435649
AusGEM_00577	SRR4241832	4424375	1374584	0.76296	0.00465795	4509	0.00101913
AusGEM_00577	SRR4241835	4787113	913773	0.839714	0.00294055	2594	0.000541871
AusGEM_00577	SRR4241836	4879476	721292	0.871216	0.00230022	2036	0.000417258
AusGEM_00577	SRR4241837	4805996	774540	0.861207	0.00249995	2123	0.00044174
AusGEM_00577	SRR4241839	4690244	904494	0.838331	0.00296945	2471	0.000526838
AusGEM_00577	SRR6456001	4786372	809970	0.855268	0.00262008	2063	0.000431015
AusGEM_00577	SRR6456037	4569286	1080994	0.808683	0.00360645	2837	0.000620885
AusGEM_00577	SRR7724561	4841259	607620	0.888487	0.00196335	1420	0.000293312
AusGEM_00577	SRR7724579	4904816	450959	0.915799	0.00144986	875	0.000178396
AusGEM_00577	SRR7724799	4893542	601072	0.890607	0.00192267	1198	0.000244812
AusGEM_00577	TEA_12_GNB_311	4777126	924960	0.837786	0.00298088	2593	0.000542795
AusGEM_00577	TEA_30_1_R8	4418789	1414327	0.757535	0.00478873	4530	0.00102517
AusGEM_00577	TEA_GNB_2781	4801622	782844	0.859818	0.00252794	2071	0.000431313
AusGEM_00577	TEA_GNB_2809	4686340	911539	0.837164	0.00299392	2427	0.000517888
AusGEM_00577	TEA_GNB_2838	4700685	807479	0.853403	0.00265805	2322	0.000493971
AusGEM_00577	TEA_GNB_3697	4864876	605316	0.889343	0.00194691	662	0.000136077
AusGEM_00592	AusGEM_00648	4856395	680570	0.877086	0.00218463	1726	0.000355408
AusGEM_00592	AusGEM_00804	4747604	841494	0.84944	0.00273915	1699	0.000357865
AusGEM_00592	AusGEM_01707	4865873	743165	0.867506	0.00237386	1570	0.000322655
AusGEM_00592	AusGEM_01708	4710236	907345	0.838481	0.00296632	1590	0.000337563
AusGEM_00592	AusGEM_01709	4464845	1506478	0.747715	0.0050289	3666	0.000821081
AusGEM_00592	AusGEM_01710	4724510	841541	0.848808	0.00275213	1663	0.000351994
AusGEM_00592	AusGEM_01711	4889451	540625	0.900439	0.00173583	799	0.000163413
AusGEM_00592	AusGEM_01712	4900711	540224	0.900711	0.0017307	854	0.00017426
AusGEM_00592	AusGEM_01713	4867526	579540	0.893605	0.00186538	1615	0.000331791
AusGEM_00592	AusGEM_01714	4572048	1107629	0.804984	0.00368831	2789	0.000610011
AusGEM_00592	AusGEM_01924	4816954	790255	0.859064	0.00254315	1569	0.000325725
AusGEM_00592	AusGEM_01981	4819882	823310	0.854106	0.00264373	1636	0.000339427
AusGEM_00592	AusGEM_01982	4819558	824448	0.853925	0.00264741	1642	0.000340695
AusGEM_00592	AusGEM_02031	5016250	259119	0.950881	0.000822582	178	3.54847e-05
AusGEM_00592	AusGEM_02032	5016573	263887	0.950026	0.000837471	180	3.58811e-05
AusGEM_00592	AusGEM_02042	5074700	186367	0.964576	0.000586963	172	3.38936e-05
AusGEM_00592	AusGEM_02045	4792823	627410	0.884247	0.00204516	1608	0.000335502
AusGEM_00592	AUSMDU00004542	4901751	843646	0.853161	0.00266298	1078	0.000219921
AusGEM_00592	AUSMDU00004893	5070398	282878	0.947158	0.000887517	380	7.49448e-05
AusGEM_00592	AUSMDU00005005	4860378	785921	0.860808	0.00250799	1615	0.000332279
AusGEM_00592	AUSMDU00008513	4646929	1202299	0.794452	0.00392437	3382	0.000727793
AusGEM_00592	AUSMDU00008551	4879344	691389	0.875889	0.00220811	974	0.000199617
AusGEM_00592	AUSMDU00008595	4814130	615733	0.886602	0.00199964	2013	0.000418144
AusGEM_00592	AUSMDU00008625	4903747	605822	0.890042	0.0019335	1447	0.00029508
AusGEM_00592	AUSMDU00008638	4803617	826314	0.853228	0.00266161	1684	0.000350569
AusGEM_00592	AUSMDU00008644	4692726	1042539	0.818223	0.00339783	3547	0.000755851
AusGEM_00592	AUSMDU00009504	4617345	1024999	0.818338	0.00339534	3317	0.000718378
AusGEM_00592	AUSMDU00010596	4857702	711000	0.872322	0.00227835	1646	0.000338843
AusGEM_00592	AUSMDU00010606	4793020	751654	0.864437	0.00243513	1609	0.000335697
AusGEM_00592	AUSMDU00011325	4498527	1262657	0.780834	0.00423637	4459	0.000991213
AusGEM_00592	AUSMDU00011355	4774638	841599	0.850149	0.0027246	1685	0.000352906
AusGEM_00592	AUSMDU00011370	4735087	895850	0.840906	0.00291568	3821	0.000806955
AusGEM_00592	AUSMDU00011818	4853722	692251	0.87518	0.00222205	1425	0.000293589
AusGEM_00592	AUSMDU00011888	4780072	684434	0.874749	0.00223051	2017	0.00042196
AusGEM_00592	AUSMDU00012378	4852182	695308	0.874663	0.00223221	1433	0.000295331
AusGEM_00592	AUSMDU00013459	4612039	994902	0.822559	0.00330418	3314	0.000718554
AusGEM_00592	AUSMDU00013702	4857554	577782	0.893699	0.00186359	1545	0.000318061
AusGEM_00592	AUSMDU00014655	4697163	746261	0.862906	0.00246581	1481	0.000315297
AusGEM_00592	AUSMDU00014721	4716422	949811	0.832373	0.00309481	2166	0.000459246
AusGEM_00592	AUSMDU00015262	5028771	309053	0.942101	0.000976317	245	4.87197e-05
AusGEM_00592	AUSMDU00015543	4731304	1038169	0.820058	0.0033581	2895	0.000611882
AusGEM_00592	AUSMDU00015560	4655367	1094992	0.809578	0.00358672	1854	0.00039825
AusGEM_00592	AUSMDU00015584	4786127	855836	0.848309	0.0027624	1774	0.000370655
AusGEM_00592	AUSMDU00015623	5070856	221687	0.958113	0.00069753	192	3.78634e-05
AusGEM_00592	AUSMDU00015685	4725778	912252	0.838197	0.00297227	1831	0.000387449
AusGEM_00592	AUSMDU00015757	4683187	1159519	0.801544	0.00376491	2720	0.000580801
AusGEM_00592	AUSMDU00016001	4760917	960045	0.832188	0.00309872	2748	0.0005772
AusGEM_00592	AUSMDU00016434	4788717	928230	0.837635	0.00298403	2647	0.000552758
AusGEM_00592	AUSMDU00016535	4771056	946404	0.834471	0.00305052	2832	0.000593579
AusGEM_00592	AUSMDU00017113	4783988	722185	0.868841	0.00234731	1866	0.000390051
AusGEM_00592	AUSMDU00017118	4591514	1292599	0.780324	0.0042482	3387	0.000737665
AusGEM_00592	AUSMDU00017148	4849261	651152	0.881618	0.00209618	1663	0.000342939
AusGEM_00592	AUSMDU00017250	4849706	649624	0.881872	0.00209123	1651	0.000340433
AusGEM_00592	AUSMDU00017266	4713721	1105440	0.810034	0.00357669	1804	0.000382713
AusGEM_00592	AUSMDU00017270	4862698	779185	0.861893	0.00248616	1902	0.000391141
AusGEM_00592	AUSMDU00017422	4830038	763695	0.863473	0.00245443	1946	0.000402895
AusGEM_00592	AUSMDU00017961	4730894	859815	0.846206	0.00280573	3607	0.000762435
AusGEM_00592	AUSMDU00018824	4907070	647191	0.883478	0.00206005	1618	0.000329728
AusGEM_00592	AUSMDU00018869	4806095	812304	0.855421	0.00261697	1813	0.000377229
AusGEM_00592	AUSMDU00019050	4805846	586354	0.891259	0.00191019	1684	0.000350407
AusGEM_00592	AUSMDU00019331	4909525	501359	0.907342	0.00160642	955	0.00019452
AusGEM_00592	AUSMDU00019339	4792680	752362	0.864318	0.0024375	1616	0.000337181
AusGEM_00592	AUSMDU00019916	4670562	894412	0.839278	0.00294964	2351	0.000503366
AusGEM_00592	AUSMDU00020288	4787946	921358	0.838622	0.00296337	1883	0.000393279
AusGEM_00592	AUSMDU00021465	4485041	1388306	0.763626	0.00464199	4958	0.00110545
AusGEM_00592	AUSMDU00021633	4625112	1265220	0.785204	0.0041354	3368	0.000728199
AusGEM_00592	AUSMDU00022272	4418868	1773688	0.713577	0.00590001	4961	0.00112269
AusGEM_00592	AUSMDU00022362	4825776	733374	0.868078	0.00236247	2082	0.000431433
AusGEM_00592	AUSMDU00022564	4841884	745419	0.866587	0.00239217	1849	0.000381876
