Sample 1	Sample 2	Matches	Mismatches	Jaccard Index	Mash-like distance	SNPs	SNP distance
AusGEM_00001	AusGEM_02025	4768546	962472	0.832059	0.00310146	2278	0.000477714
AusGEM_00001	AusGEM_02027	4482080	1478794	0.751917	0.00492558	3458	0.000771517
AusGEM_00001	AusGEM_02030	4768813	953067	0.833435	0.00307238	2248	0.000471396
AusGEM_00001	AusGEM_02041	4768920	1013126	0.824781	0.00325646	2270	0.000475999
AusGEM_00001	AusGEM_02053	4775831	1047764	0.820083	0.00335757	2239	0.000468819
AusGEM_00001	AUSMDU00003583	4654131	1584034	0.746074	0.00506946	3645	0.000783175
AusGEM_00001	AUSMDU00005897	4532336	1384530	0.766003	0.00458519	3423	0.00075524
AusGEM_00001	AUSMDU00008442	4778726	1072018	0.816772	0.00342933	2643	0.000553076
AusGEM_00001	AUSMDU00011324	4713209	1216007	0.794913	0.00391394	2321	0.000492446
AusGEM_00001	AUSMDU00016011	4505417	1390852	0.764113	0.00463033	2926	0.00064944
AusGEM_00001	AUSMDU00022804	4535739	1383520	0.766268	0.00457887	3388	0.000746957
AusGEM_00001	AUSMDU00040840	4537706	1335075	0.772667	0.00442725	3079	0.000678537
AusGEM_00001	AUSMDU00048172	4768509	967304	0.831357	0.00311632	2063	0.00043263
AusGEM_00001	AUSMDU00070163	4490818	1531591	0.745685	0.0050791	3582	0.000797627
AusGEM_00001	ERR5355602	4728512	1081437	0.813865	0.0034927	2241	0.000473933
AusGEM_00001	ERR5355632	4873081	773156	0.863067	0.00246257	1572	0.000322589
AusGEM_00001	ERR5355705	4640319	1020570	0.819716	0.00336551	2501	0.000538972
AusGEM_00001	ERR5355722	4495701	1382674	0.764786	0.00461423	3560	0.000791868
AusGEM_00001	ERR5355727	4782362	1002370	0.826721	0.00321494	1585	0.000331426
AusGEM_00001	ERR5355742	4659223	1354778	0.774729	0.00437878	2799	0.000600744
AusGEM_00001	ERR5355782	4751427	1017611	0.823608	0.00328162	2125	0.000447234
AusGEM_00001	ERR5355804	4609186	1192150	0.794504	0.00392318	3158	0.000685154
AusGEM_00001	ERR5355810	4668159	1135548	0.804341	0.00370259	3006	0.000643937
AusGEM_00001	ERR5355857	4598423	1352453	0.77273	0.00442577	3737	0.00081267
AusGEM_00001	ERR5355858	4748522	1016415	0.82369	0.00327986	2510	0.000528586
AusGEM_00001	ERR5355872	4490632	1352034	0.768593	0.00452358	2542	0.000566067
AusGEM_00001	ERR5355882	4533858	1344625	0.771263	0.00446037	3538	0.000780351
AusGEM_00001	ERR5355894	4656506	1055288	0.815244	0.0034626	2665	0.000572318
AusGEM_00001	ERR5355906	4701847	1133336	0.805775	0.00367075	2774	0.000589981
AusGEM_00001	ERR5355928	4685356	1080600	0.81259	0.00352059	2986	0.000637305
AusGEM_00001	ERR5355932	4771148	952432	0.833595	0.003069	1435	0.000300766
AusGEM_00001	ERR5355944	4674337	1101010	0.80936	0.00359152	2653	0.000567567
AusGEM_00001	ERR5355958	4520439	1429333	0.759767	0.00473477	3521	0.000778907
AusGEM_00001	ERR5355971	4636232	1040413	0.81672	0.00343046	2410	0.000519819
AusGEM_00001	SRR17085832	4535076	1418179	0.761781	0.00468627	3375	0.000744199
AusGEM_00001	SRR4067492	4535485	1472194	0.754948	0.00485156	3896	0.000859004
AusGEM_00001	SRR4067495	4767318	981387	0.829286	0.00316029	2272	0.000476578
AusGEM_00001	SRR4067502	4954948	699487	0.876294	0.00220016	1382	0.000278913
AusGEM_00001	SRR4067507	4537668	1467359	0.755645	0.00483461	3880	0.000855065
AusGEM_00001	SRR5512149	4837623	888766	0.844795	0.00283492	1952	0.000403504
AusGEM_00001	SRR5512150	4491614	1370643	0.766192	0.00458069	3402	0.000757411
AusGEM_00001	SRR5512151	4857902	851371	0.850879	0.00270963	1716	0.000353239
AusGEM_00001	SRR5512153	4867220	872074	0.848052	0.00276769	1592	0.000327086
AusGEM_00001	SRR5512154	4548476	1382979	0.76684	0.00456525	3214	0.00070661
AusGEM_00001	SRR5512156	4479904	1367904	0.766083	0.00458329	3187	0.000711399
AusGEM_00001	SRR5512157	4534947	1382888	0.766319	0.00457766	2993	0.000659986
AusGEM_00001	SRR5512158	4839879	860576	0.849034	0.00274749	1595	0.000329554
AusGEM_00001	SRR5512162	4767084	974690	0.830246	0.00313989	2264	0.000474923
AusGEM_00001	SRR5512163	4450668	1344353	0.768016	0.00453728	3422	0.000768873
AusGEM_00001	SRR5512165	4686772	1071172	0.813966	0.00349048	2678	0.000571395
AusGEM_00001	SRR5512167	4714303	1087921	0.812499	0.00352257	3151	0.000668391
AusGEM_00001	SRR5512168	4742175	1159453	0.803537	0.00372048	2353	0.000496186
AusGEM_00001	SRR5512170	4876890	874858	0.847897	0.00277088	1550	0.000317825
AusGEM_00001	SRR5512171	4645919	1103183	0.808112	0.00361905	2504	0.000538968
AusGEM_00001	SRR5512174	4503308	1398259	0.76307	0.00465532	3478	0.000772321
AusGEM_00001	SRR5512177	4823360	815823	0.85533	0.00261882	1622	0.00033628
AusGEM_00001	SRR5512178	4838954	806984	0.857068	0.00258354	1679	0.000346976
AusGEM_00001	SRR5512179	4571177	1170172	0.796185	0.00388521	2833	0.000619753
AusGEM_00001	SRR5512180	4570914	1168397	0.796422	0.00387986	2834	0.000620007
AusGEM_00001	SRR5512181	4842825	805858	0.857337	0.00257809	1720	0.000355165
AusGEM_00001	SRR5512183	4830022	816710	0.855366	0.00261809	1765	0.000365423
AusGEM_00001	SRR5512185	4543931	1316961	0.775297	0.00436548	3431	0.000755073
AusGEM_00001	SRR5512186	4514458	1354809	0.769169	0.00450991	3608	0.00079921
AusGEM_00001	SRR5512187	4579738	1301844	0.778657	0.00428696	2541	0.000554835
AusGEM_00001	SRR5512188	4521138	1433650	0.759244	0.00474739	3352	0.000741406
AusGEM_00001	SRR5512191	4587748	1215634	0.79053	0.00401342	3291	0.000717345
AusGEM_00001	SRR5512194	4578434	1379760	0.768426	0.00452753	3649	0.000796997
AusGEM_00001	SRR5512197	4697982	1068491	0.814706	0.00347432	2470	0.000525758
AusGEM_00001	SRR5512198	4540860	1446293	0.758434	0.00476697	2972	0.000654502
AusGEM_00001	SRR5512199	4623977	1319611	0.777977	0.00430281	3362	0.00072708
AusGEM_00001	SRR5512200	4537627	1388110	0.765749	0.00459125	3343	0.000736729
AusGEM_00001	SRR5512201	4541288	1318442	0.775	0.00437245	3027	0.000666551
AusGEM_00001	SRR5512203	4627569	1186958	0.795863	0.00389247	2828	0.00061112
AusGEM_00001	SRR5512204	4488794	1521491	0.746852	0.0050502	3391	0.000755437
AusGEM_00001	SRR5512205	4527702	1345301	0.770935	0.00446812	3338	0.000737239
AusGEM_00001	SRR5512206	4651762	1248610	0.788385	0.00406241	2551	0.000548394
AusGEM_00001	SRR5512207	4461086	1420692	0.758459	0.00476637	3509	0.00078658
AusGEM_00001	SRR5512209	4537742	1385466	0.766095	0.00458299	3346	0.000737371
AusGEM_00001	SRR5512211	4540380	1383656	0.766434	0.00457492	2966	0.000653249
AusGEM_00001	SRR5512212	4449117	1469523	0.751713	0.00493058	3345	0.000751835
AusGEM_00001	SRR5512213	4915660	633643	0.885816	0.00201483	1442	0.000293348
AusGEM_00001	SRR5512215	4614686	1232826	0.789171	0.00404444	3056	0.000662234
AusGEM_00001	SRR5512218	4465332	1416815	0.759133	0.00475007	3508	0.000785608
AusGEM_00001	SRR5512221	4803027	969331	0.832074	0.00310115	2181	0.000454089
AusGEM_00001	SRR5512224	4742613	985668	0.82793	0.00318916	1411	0.000297515
AusGEM_00001	SRR5512226	4873882	778577	0.862259	0.0024788	1587	0.000325613
AusGEM_00001	SRR5512230	4872108	925003	0.840437	0.00292545	1660	0.000340715
AusGEM_00001	SRR5512231	4858802	934000	0.838765	0.00296037	1700	0.00034988
AusGEM_00001	SRR5512232	4465756	1383176	0.763516	0.00464462	3353	0.000750825
AusGEM_00001	SRR5512234	4877399	800109	0.859074	0.00254295	1597	0.000327429
AusGEM_00001	SRR5512235	4687263	1086975	0.811754	0.0035389	2237	0.000477251
AusGEM_00001	SRR5512239	4872574	790806	0.860365	0.0025169	1620	0.000332473
AusGEM_00001	SRR5512240	4566705	1361809	0.770295	0.00448325	3817	0.000835832
AusGEM_00001	SRR5512242	4842035	1089794	0.81628	0.00344003	2336	0.000482442
AusGEM_00001	SRR5512243	4530985	1228827	0.786655	0.00410205	3087	0.000681309
AusGEM_00001	SRR5512244	4919753	778337	0.863404	0.00245582	1915	0.000389247
AusGEM_00001	SRR5512247	4856358	790374	0.86003	0.00252366	1649	0.000339555
AusGEM_00001	SRR7469829	4859917	973596	0.833103	0.00307939	1910	0.000393011
AusGEM_00001	SRR7469840	4642729	1191381	0.79579	0.00389411	3362	0.000724143
AusGEM_00001	SRR7469845	4874174	865822	0.84916	0.00274491	1577	0.000323542
AusGEM_00001	SRR7469850	4875957	862926	0.849635	0.00273514	1576	0.000323219
AusGEM_00001	SRR7469868	5336196	177	0.999967	5.34524e-07	1	1.87399e-07
AusGEM_00001	SRR7469898	5262720	145487	0.973099	0.000442831	184	3.49629e-05
AusGEM_00001	SRR7724574	4661994	1122393	0.805962	0.00366662	2020	0.000433291
AusGEM_00001	SRR7828669	4720674	1142247	0.805174	0.00368408	3307	0.000700536
AusGEM_00001	SRR7828831	4785145	974233	0.830844	0.0031272	2668	0.000557559
AusGEM_00001	TEA_2H_265_13	4733167	991026	0.826871	0.00321175	2248	0.000474946
AusGEM_00001	TEA_2H_276_5	4838878	890933	0.844509	0.00284083	1863	0.000385007
AusGEM_00001	TEA_2H_31_1	4450292	1350726	0.767157	0.0045577	3330	0.000748266
AusGEM_00001	TEA_2H_327_14	4507758	1393354	0.763883	0.00463585	3362	0.000745825
AusGEM_00001	TEA_2H_68_14	4556832	1297693	0.778344	0.00429427	3135	0.000687978
AusGEM_00001	TEA_35_9_Ti14	4454327	1420748	0.758174	0.00477327	3484	0.000782161
AusGEM_00001	TEA_39_1_AC10	4455640	1422420	0.758012	0.00477718	3497	0.000784848
AusGEM_00001	TEA_39_2_Ti18	4465417	1535082	0.744174	0.00511658	3495	0.000782682
AusGEM_00001	TEA_40_1_R9	4458713	1422138	0.758175	0.00477324	3498	0.000784531
AusGEM_00001	TEA_40_3_R7	4448503	1428188	0.756974	0.00480233	3516	0.000790378
AusGEM_00001	TEA_45_1_Ti1	4517636	1414654	0.761533	0.00469222	3767	0.000833843
AusGEM_00001	TEA_46_1_Ti2	4556303	1367709	0.769125	0.00451097	3809	0.000835985
AusGEM_00001	TEA_5_1_TC12	4498904	1365115	0.767205	0.00455656	3342	0.000742848
AusGEM_00001	TEA_52_1_Ti3	4538805	1386518	0.766001	0.00458523	3231	0.000711861
AusGEM_00001	TEA_5_2_R8	4496491	1382399	0.764854	0.00461262	3371	0.000749696
AusGEM_00001	TEA_61_1_Ti1	4526298	1382925	0.765972	0.00458593	3001	0.000663014
AusGEM_00001	TEA_61_2_AC9	4529173	1379572	0.76652	0.00457286	2960	0.000653541
AusGEM_00001	TEA_6_1_TC16	4485050	1371172	0.765861	0.00458858	3081	0.000686949
AusGEM_00001	TEA_62_2_Ti6b	4832960	872471	0.847081	0.0027877	1627	0.000336647
AusGEM_00001	TEA_70_4_DC20	4512130	1398116	0.763442	0.00464641	3882	0.000860348
AusGEM_00001	TEA_70_5_R4	4526074	1394209	0.764503	0.00462101	3860	0.000852836
AusGEM_00001	TEA_A1_66	4870264	863299	0.849431	0.00273934	1556	0.00031949
AusGEM_00001	TEA_BS117	4762091	979250	0.829439	0.00315703	2255	0.000473531
AusGEM_00001	TEA_BS11	4787369	970285	0.831479	0.00311373	2082	0.000434894
AusGEM_00001	TEA_BS142	4683302	1074627	0.813366	0.00350361	2691	0.000574595
AusGEM_00001	TEA_BS150	4615029	1211910	0.792016	0.0039796	2751	0.000596096
AusGEM_00001	TEA_BS157	4710057	1092870	0.811669	0.00354077	3160	0.000670905
AusGEM_00001	TEA_BS165	4735554	1162510	0.8029	0.00373466	2328	0.0004916
AusGEM_00001	TEA_BS17	4674559	1163768	0.800668	0.0037845	3043	0.00065097
AusGEM_00001	TEA_BS20	4756059	973899	0.830034	0.00314439	2277	0.000478758
AusGEM_00001	TEA_BS36	4874187	878368	0.847308	0.002783	1566	0.000321284
AusGEM_00001	TEA_BS45	4641590	1109516	0.807078	0.00364191	2511	0.000540978
AusGEM_00001	TEA_BS58	4543940	1415236	0.762511	0.00466872	3606	0.000793584
AusGEM_00001	TEA_BS76	4546702	1410155	0.763272	0.00465048	3582	0.000787824
AusGEM_00001	TEA_BS84	4541809	1326634	0.773938	0.00439737	3132	0.000689593
AusGEM_00001	TEA_C2_110	4800538	833636	0.852039	0.0026859	1614	0.000336212
AusGEM_00001	TEA_C2_117	4817795	826339	0.853593	0.00265417	1627	0.000337706
AusGEM_00001	TEA_C3_27	4565542	1172007	0.79573	0.00389547	2838	0.000621613
AusGEM_00001	TEA_C3_28	4559293	1175336	0.795046	0.00391093	2806	0.000615446
AusGEM_00001	TEA_C4_33	4807780	838056	0.851562	0.00269565	1627	0.00033841
AusGEM_00001	TEA_C4_34	4853402	793171	0.859531	0.00253373	1598	0.000329254
AusGEM_00001	TEA_C4_35	4799678	845059	0.850293	0.00272166	1606	0.000334606
AusGEM_00001	TEA_CD_27_IM1	4487847	1290369	0.776684	0.00433301	2980	0.000664016
AusGEM_00001	TEA_CD_34_LN	4509747	1358172	0.768543	0.00452476	3621	0.000802928
AusGEM_00001	TEA_CD_62_LN	4567369	1305394	0.777721	0.0043088	2607	0.000570788
AusGEM_00001	TEA_DMG_2012	4504545	1442526	0.757439	0.00479105	3355	0.000744803
AusGEM_00001	TEA_E2059	4524428	1514524	0.749207	0.00499209	3563	0.000787503
AusGEM_00001	TEA_E7087	4545149	1432955	0.760299	0.00472192	3113	0.000684906
AusGEM_00001	TEA_E7615	4586255	1252429	0.785495	0.00412871	3294	0.000718233
AusGEM_00001	TEA_E9345	4358482	1888479	0.697696	0.00632569	4267	0.000979011
AusGEM_00001	TEA_H008	4572849	1403622	0.765142	0.00460574	3634	0.000794691
AusGEM_00001	TEA_H062	4693821	1079067	0.81308	0.00350986	2482	0.00052878
AusGEM_00001	TEA_H077	4541577	1489105	0.753079	0.00489716	2986	0.000657481
AusGEM_00001	TEA_H083	4622419	1333581	0.776095	0.00434679	3379	0.000731003
AusGEM_00001	TEA_H087	4536284	1404459	0.763589	0.00464289	3354	0.000739372
AusGEM_00001	TEA_H104	4540155	1330754	0.773331	0.00441164	3038	0.00066914
AusGEM_00001	TEA_H112	4618785	1201153	0.793614	0.00394333	3010	0.000651687
AusGEM_00001	TEA_H140	4622930	1191131	0.795129	0.00390905	2847	0.000615843
AusGEM_00001	TEA_H144	4488826	1570101	0.740862	0.00519918	3401	0.000757659
AusGEM_00001	TEA_H148	4526724	1371142	0.767519	0.00454909	3342	0.000738282
AusGEM_00001	TEA_H151	4650964	1282179	0.783895	0.00416554	2555	0.000549348
AusGEM_00001	TEA_H154	4649581	1270786	0.785353	0.00413195	2568	0.000552308
AusGEM_00001	TEA_H219	4536519	1395926	0.764696	0.00461638	3353	0.000739113
AusGEM_00001	TEA_H244	4659102	1077826	0.812125	0.00353078	2957	0.000634672
AusGEM_00001	TEA_H249	4538884	1399213	0.764367	0.00462427	2974	0.000655227
AusGEM_00001	TEA_H355	4447559	1473380	0.751158	0.00494418	3355	0.000754346
AusGEM_00001	TEA_H358	4913796	672183	0.879666	0.00213419	1458	0.000296716
AusGEM_00001	TEA_H365	4696230	1111611	0.808602	0.00360825	3256	0.000693322
AusGEM_00001	TEA_H434	4613113	1241896	0.787892	0.00407369	3070	0.000665494
AusGEM_00001	TEA_H437	4559709	1353538	0.771101	0.00446421	3550	0.000778558
AusGEM_00001	TEA_M587877	4925567	696183	0.876163	0.00220274	1469	0.00029824
AusGEM_00001	TEA_M638178	4771061	993071	0.827715	0.00319372	2207	0.000462581
AusGEM_00001	TEA_M638488	4643750	1198475	0.79486	0.00391514	2942	0.00063354
AusGEM_00001	TEA_M644693	4736657	991502	0.826907	0.00321097	1426	0.000301056
AusGEM_00001	TEA_M652995	4874872	785218	0.861271	0.00249866	1553	0.000318572
AusGEM_00001	TEA_M653497	4665108	1104590	0.808553	0.00360932	2786	0.000597199
AusGEM_00001	TEA_M660875	4848872	948293	0.836421	0.0030095	1681	0.000346679
AusGEM_00001	TEA_M660876	4849638	944658	0.836968	0.00299803	1731	0.000356934
AusGEM_00001	TEA_M663105	4457521	1391869	0.762049	0.00467983	3338	0.000748847
AusGEM_00001	TEA_M663475	4869346	760157	0.864969	0.00242448	1576	0.000323657
AusGEM_00001	TEA_M663940	4873610	803432	0.858477	0.00255502	1604	0.000329119
AusGEM_00001	TEA_M664361	4685204	1089821	0.811287	0.00354915	2238	0.000477674
AusGEM_00001	TEA_M665752	4814220	990584	0.829351	0.0031589	2416	0.000501847
AusGEM_00001	TEA_M666694	4632023	1156398	0.800222	0.00379448	2687	0.000580092
AusGEM_00001	TEA_M668546	4645804	1179800	0.79748	0.00385603	2754	0.000592793
AusGEM_00001	TEA_M671335	4867283	796338	0.859394	0.00253649	1629	0.000334684
AusGEM_00001	TEA_M673438	4861370	792946	0.859763	0.00252905	1611	0.000331388
AusGEM_00001	TEA_M675220	4838079	1093585	0.815636	0.00345406	2319	0.000479322
AusGEM_00001	TEA_M676943	4525952	1234286	0.785723	0.00412345	3102	0.000685381
AusGEM_00001	TEA_M710019	4916316	783506	0.862539	0.00247318	1920	0.000390536
AusGEM_00001	TEA_W1_58	4863103	782608	0.86138	0.00249647	1571	0.000323045
AusGEM_00001	TEA_W2_47	4869446	777903	0.862253	0.00247891	1574	0.00032324
AusGEM_00001	TEA_W2_49	4842102	805091	0.857435	0.0025761	1581	0.000326511
AusGEM_00001	TEA_W2_53	4856932	789624	0.860158	0.00252107	1596	0.000328603
AusGEM_00001	TEA_W4_32	4871467	814094	0.856814	0.00258869	1757	0.000360672
AusGEM_00001	TEA_W4_33	4843701	797092	0.858692	0.00255068	1599	0.000330119
