Sample 1	Sample 2	Matches	Mismatches	Jaccard Index	Mash-like distance	SNPs	SNP distance
AusGEM_00031	AUSMDU00063941	4830526	1263023	0.792728	0.00396344	2122	0.00043929
AusGEM_00031	AUSMDU00067906	4588794	2072235	0.688902	0.00656736	4316	0.000940552
AusGEM_00031	ERR5355576	4800133	1140719	0.807987	0.0036218	2108	0.000439155
AusGEM_00031	ERR5355624	4808251	1158720	0.805811	0.00366996	2855	0.000593771
AusGEM_00031	ERR5355658	4810522	1185144	0.802333	0.0037473	2876	0.000597856
AusGEM_00031	ERR5355682	4709294	1301174	0.783515	0.00417432	2678	0.000568663
AusGEM_00031	ERR5355781	4712570	1267510	0.788045	0.00407019	1938	0.000411241
AusGEM_00031	ERR5355816	4736047	1270310	0.788506	0.00405964	2711	0.000572418
AusGEM_00031	ERR5355841	4761121	1275200	0.788746	0.00405416	3018	0.000633884
AusGEM_00031	ERR5355866	4810869	1272533	0.790819	0.00400684	2315	0.000481202
AusGEM_00031	ERR5355869	4631549	1643620	0.738076	0.00526904	4136	0.000893006
AusGEM_00031	ERR5355880	4598048	1451959	0.760007	0.00472897	3866	0.000840792
AusGEM_00031	ERR5355961	4549466	1509835	0.750824	0.00495238	3529	0.000775695
AusGEM_00031	ERR5355970	4811783	1137065	0.80886	0.00360256	2032	0.000422297
AusGEM_00031	ERR5355979	4742325	1594542	0.748371	0.00501271	2861	0.000603291
AusGEM_00031	SRR11094159	4679348	1498360	0.757457	0.00479062	3524	0.000753096
AusGEM_00031	SRR11094180	4536935	1676011	0.730239	0.00546761	5166	0.00113865
AusGEM_00031	SRR11341604	4804919	1252820	0.793187	0.00395302	2520	0.000524463
AusGEM_00031	SRR11341630	4793671	1195886	0.800338	0.00379188	1958	0.000408455
AusGEM_00031	SRR12123278	4642239	1408929	0.767164	0.00455753	2949	0.000635254
AusGEM_00031	SRR12844969	4327466	1890936	0.695913	0.00637435	5476	0.00126541
AusGEM_00031	SRR4067468	4826540	1144276	0.808355	0.00361369	2122	0.000439652
AusGEM_00031	SRR4067482	4816992	1131032	0.809847	0.0035808	2088	0.000433466
AusGEM_00031	SRR4067501	4803612	1186916	0.801868	0.00375768	2577	0.000536471
AusGEM_00031	SRR4067504	4827285	1153976	0.807068	0.00364212	2122	0.000439585
AusGEM_00031	SRR5512220	4600617	1864081	0.711652	0.0059509	5531	0.00120223
AusGEM_00031	SRR6455980	4979655	933143	0.842183	0.00288911	2007	0.00040304
AusGEM_00031	SRR7724615	4778027	1283489	0.788256	0.00406536	2886	0.000604015
AusGEM_00031	SRR7724699	4746062	1281798	0.787354	0.00408601	2859	0.000602394
AusGEM_00031	SRR7724720	4667071	1374185	0.772533	0.00443041	3549	0.000760434
AusGEM_00031	SRR7724772	4492453	1728615	0.722135	0.00567615	4679	0.00104152
AusGEM_00031	SRR7724788	4759609	1264685	0.790069	0.00402393	2687	0.000564542
AusGEM_00031	SRR8767548	4822180	1318792	0.785247	0.0041344	2090	0.000433414
AusGEM_00031	TEA_11_1_Ti6	4169727	2353221	0.63924	0.0080181	8443	0.00202483
AusGEM_00031	TEA_22_1_Ti17	4718341	1092469	0.811994	0.00353365	1230	0.000260685
AusGEM_00031	TEA_22_1_Ti19	4731875	1080444	0.814111	0.00348731	1208	0.00025529
AusGEM_00031	TEA_22_4_Ti18	4733832	1076720	0.814696	0.00347455	1226	0.000258987
AusGEM_00031	TEA_4_1_C3	4747559	1320673	0.782363	0.00420095	2804	0.000590619
AusGEM_00031	TEA_4_2_Ti8	4736418	1329853	0.780779	0.00423764	2812	0.000593698
AusGEM_00031	TEA_46_2_Ti11	4800838	1378803	0.77688	0.00432843	3399	0.000708001
AusGEM_00031	TEA_64_AC3	4640875	1477577	0.758505	0.00476525	3795	0.000817734
AusGEM_00031	TEA_64_R6	4635969	1473174	0.758857	0.00475673	3827	0.000825502
AusGEM_00031	TEA_64_Ti5	4615544	1490448	0.755904	0.0048283	3834	0.000830671
AusGEM_00031	TEA_70_1_AC3	4768771	1404482	0.772489	0.00443145	3177	0.000666209
AusGEM_00031	TEA_70_2_TC2	4761130	1355813	0.778351	0.00429409	2852	0.000599017
AusGEM_00031	TEA_A4_61	4861020	1416156	0.774396	0.00438661	3483	0.000716516
AusGEM_00031	TEA_B1167	4370329	1755899	0.71338	0.00590522	4042	0.000924873
AusGEM_00031	TEA_B1341	4560010	1433671	0.760803	0.0047098	3588	0.00078684
AusGEM_00031	TEA_B1505	4589078	1414961	0.764332	0.0046251	3542	0.000771833
AusGEM_00031	TEA_B1565	4161038	2321944	0.64184	0.00793828	8652	0.00207929
AusGEM_00031	TEA_B1598	4168511	2272878	0.647145	0.00777682	8627	0.00206956
AusGEM_00031	TEA_C1_91	4428506	1775442	0.713821	0.0058936	3580	0.000808399
AusGEM_00031	TEA_C2_45	4784830	1563889	0.753669	0.00488275	3567	0.000745481
AusGEM_00031	TEA_C4_42	4595002	1863488	0.711467	0.00595581	5533	0.00120413
AusGEM_00031	TEA_E2026	4614780	1270005	0.784188	0.00415879	2512	0.000544338
AusGEM_00031	TEA_E5472	4529904	1509039	0.750115	0.00496977	2452	0.000541292
AusGEM_00031	TEA_E8084	4456893	1821504	0.709878	0.00599798	3825	0.000858221
AusGEM_00031	TEA_E8707	4126535	2166450	0.655736	0.00751922	8114	0.0019663
AusGEM_00031	TEA_TA336	4359683	1746317	0.714	0.00588887	3824	0.000877128
AusGEM_00031	TEA_W2_76	4989492	1154630	0.812076	0.00353186	2526	0.000506264
AusGEM_00031	TEA_W2_79	4461742	2161349	0.673665	0.00699649	6257	0.00140237
AusGEM_00031	TEA_W2_80	4819386	1484556	0.764504	0.00462099	3336	0.000692204
AusGEM_00031	TEA_W3_62	5399131	341055	0.940585	0.00100309	374	6.92704e-05
AusGEM_00031	TEA_W3_67	4590837	1873289	0.710202	0.00598935	5624	0.00122505
AusGEM_00146	AusGEM_00147	5113352	3813	0.999255	1.20251e-05	47	9.19162e-06
AusGEM_00146	AusGEM_00166	5113838	6037	0.998821	1.90349e-05	26	5.08424e-06
AusGEM_00146	AusGEM_00168	5113750	6065	0.998815	1.91234e-05	28	5.47543e-06
AusGEM_00146	AusGEM_00169	5113869	5946	0.998839	1.87501e-05	27	5.27976e-06
AusGEM_00146	AusGEM_00170	5113732	6083	0.998812	1.91811e-05	25	4.8888e-06
AusGEM_00146	AusGEM_00171	5109551	12437	0.997572	3.9236e-05	29	5.67565e-06
AusGEM_00146	AusGEM_00172	5109826	14225	0.997224	4.48693e-05	31	6.06674e-06
AusGEM_00146	AusGEM_00173	5109054	10836	0.997884	3.41908e-05	28	5.48047e-06
AusGEM_00146	AusGEM_00174	5113701	45632	0.991155	0.000143607	25	4.88883e-06
AusGEM_00146	AusGEM_00175	5113898	5747	0.998877	1.81211e-05	25	4.88864e-06
AusGEM_00146	AusGEM_00176	5113702	6126	0.998803	1.93158e-05	27	5.27993e-06
AusGEM_00146	AusGEM_00259	4859741	644761	0.882867	0.00207192	2653	0.000545914
AusGEM_00146	AusGEM_00261	4860419	639632	0.883704	0.00205567	2654	0.000546043
AusGEM_00146	AusGEM_00290	4487878	1761748	0.718103	0.00578114	3943	0.000878589
AusGEM_00146	AusGEM_00295	5057275	189359	0.963908	0.000598333	110	2.17508e-05
AusGEM_00146	AusGEM_00296	5057938	89427	0.982627	0.000283918	107	2.11549e-05
AusGEM_00146	AusGEM_00297	5058121	87348	0.983024	0.000277335	106	2.09564e-05
AusGEM_00146	AusGEM_00298	5058159	89028	0.982704	0.000282644	107	2.11539e-05
AusGEM_00146	AusGEM_00299	5058217	89220	0.982667	0.000283247	106	2.0956e-05
AusGEM_00146	AusGEM_00301	5057969	127992	0.97532	0.000405586	106	2.0957e-05
AusGEM_00146	AusGEM_00308	5105323	41715	0.991895	0.000131521	104	2.03709e-05
AusGEM_00146	AusGEM_00309	5105318	37732	0.992664	0.000118986	105	2.05668e-05
AusGEM_00146	AusGEM_00311	5105378	137276	0.973816	0.000430796	104	2.03707e-05
AusGEM_00146	AusGEM_00312	5105288	77119	0.985119	0.000242725	107	2.09587e-05
AusGEM_00146	AusGEM_00764	4587516	1012605	0.819182	0.00337707	3089	0.000673349
AusGEM_00146	AusGEM_00790	4808571	746810	0.86557	0.00241247	1456	0.000302793
AusGEM_00146	AusGEM_00819	4171624	2031576	0.672495	0.00702998	9183	0.0022013
AusGEM_00146	AusGEM_00825	4509062	1390197	0.764344	0.00462481	4205	0.000932566
AusGEM_00146	AusGEM_00836	4598528	1290963	0.780802	0.0042371	3541	0.000770029
AusGEM_00146	AusGEM_00925	4718502	907280	0.838728	0.00296115	1554	0.000329342
AusGEM_00146	AusGEM_00949	4717102	909581	0.838345	0.00296916	1531	0.000324564
AusGEM_00146	AusGEM_00983	4718129	907333	0.83871	0.00296153	1546	0.000327672
AusGEM_00146	AusGEM_01021	4718707	906478	0.838854	0.00295852	1534	0.000325089
AusGEM_00146	AusGEM_01034	4816439	488215	0.907965	0.00159483	1208	0.000250808
AusGEM_00146	AusGEM_01042	4816430	485591	0.908414	0.00158646	1210	0.000251223
AusGEM_00146	AusGEM_01043	4816223	486224	0.908302	0.00158855	1217	0.000252688
AusGEM_00146	AusGEM_01095	4401297	1396487	0.759134	0.00475004	4452	0.00101152
AusGEM_00146	AusGEM_01160	4581091	1138810	0.800904	0.00377922	3135	0.000684335
AusGEM_00146	AusGEM_01164	4581757	1143478	0.800274	0.00379332	3129	0.000682926
AusGEM_00146	AusGEM_01207	4555197	1141962	0.799556	0.00380941	3243	0.000711934
AusGEM_00146	AusGEM_01217	4591650	1321239	0.776549	0.00433616	3254	0.000708678
AusGEM_00146	AusGEM_01256	4809987	630963	0.884034	0.00204928	2116	0.000439918
AusGEM_00146	AusGEM_01261	4665914	1083022	0.811614	0.00354199	2908	0.000623243
AusGEM_00146	AusGEM_01263	4576238	1228027	0.788427	0.00406145	2810	0.000614041
AusGEM_00146	AusGEM_01288	4772925	624669	0.884269	0.00204473	1241	0.000260008
AusGEM_00146	AusGEM_01329	4591972	1136788	0.801565	0.00376445	3103	0.000675745
AusGEM_00146	AusGEM_01340	4702108	650640	0.878447	0.00215799	1213	0.000257969
AusGEM_00146	AusGEM_01387	4621676	1050438	0.814807	0.00347214	3157	0.000683086
AusGEM_00146	AusGEM_01419	4571753	1175305	0.795494	0.0039008	3434	0.000751134
AusGEM_00146	AusGEM_01515	4944219	357699	0.932534	0.00114628	1196	0.000241899
AusGEM_00146	AusGEM_01516	4944245	357612	0.93255	0.001146	1195	0.000241695
AusGEM_00146	AusGEM_01517	4579312	1394804	0.766525	0.00457274	3693	0.000806453
AusGEM_00146	AusGEM_01518	4527334	1295317	0.777538	0.00431305	3947	0.000871815
AusGEM_00146	AusGEM_01519	4521011	1522706	0.748051	0.00502058	3948	0.000873256
AusGEM_00146	AusGEM_01882	4579156	1139853	0.80069	0.00378399	3146	0.000687026
AusGEM_00146	AusGEM_01890	4579940	1138987	0.800839	0.00378067	3133	0.00068407
AusGEM_00146	AusGEM_01906	4493330	1387191	0.764104	0.00463055	4214	0.000937834
AusGEM_00146	AusGEM_01907	4495567	1384353	0.764563	0.00461958	4167	0.000926913
AusGEM_00146	AusGEM_01927	4590330	1157056	0.798681	0.00382903	3109	0.000677293
AusGEM_00146	AusGEM_01969	4526385	1319783	0.774248	0.00439008	4146	0.000915963
AusGEM_00146	AusGEM_01974	4567762	1280526	0.781043	0.00423153	3307	0.000723987
AusGEM_00146	AusGEM_01976	4567922	1279114	0.781237	0.00422701	3308	0.00072418
AusGEM_00146	AusGEM_02001	4582304	1284267	0.781087	0.00423049	3296	0.000719289
AusGEM_00146	AusGEM_02039	4501024	1347528	0.769596	0.00449979	3928	0.00087269
AusGEM_00146	AusGEM_02048	4587052	1227343	0.788913	0.00405033	3212	0.000700232
AusGEM_00146	AusGEM_02049	4584911	1269021	0.783219	0.00418116	3820	0.000833168
AusGEM_00146	AusGEM_02050	4532522	1247572	0.784161	0.00415943	3099	0.000683725
AusGEM_00146	AUSMDU00005011	4591300	1061470	0.812221	0.00352866	2874	0.000625967
AusGEM_00146	AUSMDU00007451	4641676	1097371	0.808789	0.00360412	3645	0.000785277
AusGEM_00146	AUSMDU00007868	4456132	1516752	0.74606	0.00506979	5185	0.00116357
AusGEM_00146	AUSMDU00008268	4858832	399984	0.92394	0.00130116	378	7.77965e-05
AusGEM_00146	AUSMDU00008490	4524442	1297725	0.777106	0.00432314	4160	0.00091945
AusGEM_00146	AUSMDU00008499	4529143	1294329	0.777739	0.00430836	4146	0.000915405
AusGEM_00146	AUSMDU00015576	4433048	1924929	0.697242	0.00633807	4184	0.00094382
AusGEM_00146	AUSMDU00015673	4549247	1186271	0.793171	0.00395338	2881	0.000633292
AusGEM_00146	AUSMDU00015762	4651212	1001738	0.822794	0.00329912	2490	0.000535344
AusGEM_00146	AUSMDU00017155	4563545	1309908	0.776978	0.00432613	2996	0.000656507
AusGEM_00146	AUSMDU00018820	4565113	1287267	0.780044	0.00425471	3164	0.000693083
AusGEM_00146	AUSMDU00019334	4544189	1181805	0.793607	0.0039435	2814	0.000619252
AusGEM_00146	AUSMDU00020025	4572903	1277193	0.78168	0.00421676	3188	0.00069715
AusGEM_00146	AUSMDU00020152	4615031	1285136	0.782187	0.00420503	3211	0.00069577
AusGEM_00146	AUSMDU00020284	4525555	1311730	0.775284	0.00436577	3717	0.000821336
AusGEM_00146	AUSMDU00022080	4595750	970863	0.825592	0.00323909	2457	0.000534624
AusGEM_00146	AUSMDU00022547	4782436	909328	0.840238	0.00292961	1332	0.000278519
AusGEM_00146	AUSMDU00022937	4526234	1363636	0.768478	0.00452631	4191	0.000925935
AusGEM_00146	AUSMDU00024998	4668228	1126333	0.805622	0.00367414	2992	0.000640928
AusGEM_00146	AUSMDU00026899	4641412	1035179	0.817641	0.00341047	1949	0.000419915
AusGEM_00146	AUSMDU00027798	4600343	931901	0.831551	0.00311221	2438	0.00052996
AusGEM_00146	AUSMDU00027857	4936302	438881	0.918351	0.00140305	902	0.000182728
AusGEM_00146	AUSMDU00028585	4754355	815268	0.853622	0.00265358	1257	0.000264389
AusGEM_00146	AUSMDU00029845	4506837	1298809	0.776285	0.00434233	3216	0.000713582
AusGEM_00146	AUSMDU00030350	4514633	1384517	0.765302	0.00460191	3310	0.000733171
AusGEM_00146	AUSMDU00034390	4529470	1428969	0.760177	0.00472487	3660	0.000808042
AusGEM_00146	AUSMDU00034391	4615950	1134354	0.802731	0.00373842	3171	0.000686966
AusGEM_00146	AUSMDU00034392	4527728	1360358	0.768964	0.00451477	3472	0.000766831
AusGEM_00146	AUSMDU00034393	4492130	1336270	0.770731	0.00447293	3971	0.00088399
AusGEM_00146	AUSMDU00042652	4837954	605290	0.8888	0.00195734	1543	0.000318936
AusGEM_00146	AUSMDU00042763	4800980	835629	0.85175	0.00269182	1285	0.000267654
AusGEM_00146	AUSMDU00048437	4580973	1420265	0.763338	0.0046489	3296	0.000719498
AusGEM_00146	AUSMDU00048442	4579332	1170480	0.796432	0.00387965	3297	0.000719974
AusGEM_00146	AUSMDU00056122	4501752	1128519	0.799562	0.00380926	3172	0.000704615
AusGEM_00146	AUSMDU00057170	4817742	943953	0.836167	0.00301483	1476	0.000306368
AusGEM_00146	AUSMDU00059289	4523814	1389087	0.765075	0.00460733	4253	0.000940136
AusGEM_00146	AUSMDU00059811	4449036	1404953	0.760001	0.00472912	3975	0.000893452
AusGEM_00146	AUSMDU00062084	4523489	1158798	0.796068	0.00388784	3685	0.000814637
AusGEM_00146	AUSMDU00063941	4650936	1136441	0.803635	0.0037183	2601	0.000559242
AusGEM_00146	AUSMDU00067906	4761284	1241493	0.79318	0.00395317	1299	0.000272826
AusGEM_00146	ERR5355576	4650651	953921	0.829796	0.00314944	2553	0.000548955
AusGEM_00146	ERR5355624	4500036	1289388	0.777286	0.00431895	3880	0.000862215
AusGEM_00146	ERR5355658	4499067	1322292	0.772855	0.00442283	3863	0.000858622
AusGEM_00146	ERR5355682	4630415	973170	0.826331	0.00322329	2376	0.000513129
AusGEM_00146	ERR5355781	4496040	1214808	0.787281	0.0040877	2970	0.000660581
AusGEM_00146	ERR5355816	4630074	996494	0.822895	0.00329695	2644	0.000571049
AusGEM_00146	ERR5355841	4652854	1005972	0.82223	0.00331127	2917	0.000626927
AusGEM_00146	ERR5355866	4580814	1246881	0.786042	0.00411612	3233	0.00070577
AusGEM_00146	ERR5355869	4852693	715570	0.871491	0.00229477	556	0.000114576
AusGEM_00146	ERR5355880	4931464	299365	0.942769	0.000964549	531	0.000107676
AusGEM_00146	ERR5355961	4770339	582327	0.891208	0.00191116	1001	0.000209838
AusGEM_00146	ERR5355970	4572422	1130025	0.801835	0.00375841	2984	0.000652608
AusGEM_00146	ERR5355979	4584309	1424812	0.762892	0.0046596	3293	0.00071832
AusGEM_00146	SRR11094159	4502689	1365916	0.76725	0.00455548	3736	0.000829726
AusGEM_00146	SRR11094180	4653714	956691	0.829479	0.00315618	3051	0.000655605
AusGEM_00146	SRR11341604	4561007	1254882	0.784232	0.00415778	3213	0.00070445
AusGEM_00146	SRR11341630	4537422	1222622	0.787741	0.00407715	2703	0.000595713
AusGEM_00146	SRR12123278	4541916	1123813	0.801647	0.00376261	2934	0.000645983
AusGEM_00146	SRR12844969	4262565	1534976	0.735237	0.00534063	5679	0.0013323
AusGEM_00146	SRR4067468	4561311	1188972	0.793232	0.00395199	2737	0.000600047
AusGEM_00146	SRR4067482	4561981	1155292	0.79793	0.00384592	2687	0.000588998
AusGEM_00146	SRR4067501	4540596	1227186	0.787234	0.00408876	3161	0.000696164
AusGEM_00146	SRR4067504	4562117	1198550	0.791942	0.00398128	2733	0.000599064
AusGEM_00146	SRR5512220	4297495	1984563	0.68409	0.00670141	5057	0.00117673
AusGEM_00146	SRR6455980	4576443	1253805	0.784948	0.00414128	3198	0.000698796
