Sample 1	Sample 2	Matches	Mismatches	Jaccard Index	Mash-like distance	SNPs	SNP distance
AusGEM_00417	AUSMDU00016152	4958700	245622	0.952804	0.000789195	213	4.29548e-05
AusGEM_00417	AUSMDU00016161	4914935	309352	0.940786	0.000999534	259	5.26965e-05
AusGEM_00417	AUSMDU00016163	4997835	308336	0.941891	0.000980023	494	9.88428e-05
AusGEM_00417	AUSMDU00016280	4941362	229790	0.955563	0.000741467	85	1.72017e-05
AusGEM_00417	AUSMDU00016435	4869713	549606	0.898584	0.00177085	574	0.000117871
AusGEM_00417	AUSMDU00016455	4915303	275531	0.94692	0.000891688	250	5.08616e-05
AusGEM_00417	AUSMDU00016513	4947531	220315	0.957368	0.000710351	79	1.59676e-05
AusGEM_00417	AUSMDU00016897	4930001	384404	0.927668	0.00123372	608	0.000123327
AusGEM_00417	AUSMDU00017106	4916637	291251	0.944075	0.000941572	102	2.07459e-05
AusGEM_00417	AUSMDU00017140	4933831	258960	0.950131	0.000835642	91	1.84441e-05
AusGEM_00417	AUSMDU00017146	4951121	293611	0.944018	0.000942574	197	3.9789e-05
AusGEM_00417	AUSMDU00017244	4932829	381636	0.928189	0.00122432	603	0.000122242
AusGEM_00417	AUSMDU00017264	4945836	202877	0.960597	0.000654915	128	2.58804e-05
AusGEM_00417	AUSMDU00017421	4902675	351246	0.933146	0.00113533	403	8.22e-05
AusGEM_00417	AUSMDU00017774	4905405	359652	0.931691	0.00116138	157	3.20055e-05
AusGEM_00417	AUSMDU00017911	4988974	151005	0.970621	0.000484532	129	2.5857e-05
AusGEM_00417	AUSMDU00018364	4865529	432179	0.918422	0.00140175	102	2.09638e-05
AusGEM_00417	AUSMDU00018822	4937464	235045	0.954559	0.000758818	105	2.1266e-05
AusGEM_00417	AUSMDU00019228	4876342	542916	0.899817	0.00174755	578	0.000118531
AusGEM_00417	AUSMDU00019234	4896687	282822	0.945396	0.000918379	93	1.89924e-05
AusGEM_00417	AUSMDU00019307	4936270	490147	0.909674	0.00156304	594	0.000120334
AusGEM_00417	AUSMDU00019316	5020310	219507	0.958108	0.000697625	286	5.69686e-05
AusGEM_00417	AUSMDU00019319	4877059	394317	0.925197	0.00127839	502	0.000102931
AusGEM_00417	AUSMDU00019675	4964017	230464	0.955633	0.000740263	325	6.54712e-05
AusGEM_00417	AUSMDU00019680	4955843	272868	0.947814	0.000876058	238	4.80241e-05
AusGEM_00417	AUSMDU00019681	4988804	160817	0.968771	0.000515783	141	2.82633e-05
AusGEM_00417	AUSMDU00019683	4910443	408055	0.923276	0.00131322	116	2.36231e-05
AusGEM_00417	AUSMDU00019934	4860642	410849	0.922062	0.0013353	409	8.41453e-05
AusGEM_00417	AUSMDU00020305	4934066	380689	0.928371	0.00122104	603	0.000122212
AusGEM_00417	AUSMDU00020386	4986237	159706	0.968965	0.00051251	156	3.12861e-05
AusGEM_00417	AUSMDU00021203	4939253	246682	0.952433	0.000795642	154	3.11788e-05
AusGEM_00417	AUSMDU00021251	4932046	382548	0.928019	0.00122738	602	0.000122059
AusGEM_00417	AUSMDU00021360	4995982	149417	0.970961	0.000478808	114	2.28183e-05
AusGEM_00417	AUSMDU00021458	4948914	194162	0.962248	0.000626667	93	1.8792e-05
AusGEM_00417	AUSMDU00021459	4993826	176074	0.965943	0.000563727	366	7.32905e-05
AusGEM_00417	AUSMDU00021634	5056373	168500	0.96775	0.00053306	337	6.66486e-05
AusGEM_00417	AUSMDU00022544	4948582	322191	0.938872	0.00103339	268	5.41569e-05
AusGEM_00417	AUSMDU00022552	4947999	317191	0.939757	0.00101773	159	3.21342e-05
AusGEM_00417	AUSMDU00022783	4936230	200974	0.960879	0.000650083	79	1.60041e-05
AusGEM_00417	AUSMDU00022967	5038019	147343	0.971585	0.000468297	317	6.29216e-05
AusGEM_00417	AUSMDU00023159	4931081	396871	0.925512	0.00127268	170	3.44752e-05
AusGEM_00417	AUSMDU00023226	4952993	183237	0.964325	0.000591245	78	1.57481e-05
AusGEM_00417	AUSMDU00023328	4905356	525834	0.903183	0.00168422	648	0.000132101
AusGEM_00417	AUSMDU00031538	4975629	284098	0.945986	0.000908034	129	2.59264e-05
AusGEM_00417	AUSMDU00031764	4965281	245188	0.952943	0.000786785	162	3.26266e-05
AusGEM_00417	AUSMDU00032793	4914267	263991	0.949019	0.000855008	158	3.21513e-05
AusGEM_00417	AUSMDU00034348	4948819	319674	0.939323	0.0010254	415	8.38584e-05
AusGEM_00417	AUSMDU00034349	5014934	149792	0.970997	0.000478199	308	6.14166e-05
AusGEM_00417	AUSMDU00034480	4971722	182442	0.964603	0.000586505	164	3.29866e-05
AusGEM_00417	AUSMDU00035097	4889596	349497	0.933291	0.00113274	271	5.54238e-05
AusGEM_00417	AUSMDU00035640	4938593	291417	0.94428	0.000937974	371	7.51226e-05
AusGEM_00417	AUSMDU00038776	4895168	282765	0.94539	0.000918478	147	3.00296e-05
AusGEM_00417	AUSMDU00039512	4968153	326860	0.93827	0.00104407	396	7.97077e-05
AusGEM_00417	AUSMDU00040301	5000249	270845	0.948617	0.00086203	85	1.69992e-05
AusGEM_00417	AUSMDU00040302	4901652	278276	0.946278	0.000902921	118	2.40735e-05
AusGEM_00417	AUSMDU00040928	4932845	207877	0.959563	0.000672639	101	2.0475e-05
AusGEM_00417	AUSMDU00040932	4884216	401541	0.924033	0.00129947	122	2.49784e-05
AusGEM_00417	AUSMDU00044107	4944646	193315	0.962375	0.000624493	162	3.27627e-05
AusGEM_00417	AUSMDU00044422	4974101	212991	0.958938	0.000683356	458	9.20769e-05
AusGEM_00417	AUSMDU00045277	4864910	487628	0.908898	0.00157747	417	8.57159e-05
AusGEM_00417	AUSMDU00045372	4989573	374664	0.930155	0.00118894	319	6.39333e-05
AusGEM_00417	AUSMDU00048794	4960496	228981	0.955876	0.000736069	76	1.5321e-05
AusGEM_00417	AUSMDU00049133	4925585	210626	0.958992	0.000682435	134	2.72049e-05
AusGEM_00417	AUSMDU00051101	4978544	149094	0.970923	0.000479438	77	1.54664e-05
AusGEM_00417	AUSMDU00051308	4947903	511814	0.906256	0.00162668	153	3.09222e-05
AusGEM_00417	AUSMDU00055259	4952273	443327	0.917835	0.00141249	289	5.8357e-05
AusGEM_00417	AUSMDU00056177	4912628	398921	0.924896	0.00128384	120	2.44268e-05
AusGEM_00417	AUSMDU00063832	4988774	181060	0.964978	0.00058013	112	2.24504e-05
AusGEM_00417	AUSMDU00064132	4932446	206285	0.959857	0.000667592	120	2.43287e-05
AusGEM_00417	AUSMDU00064383	4928951	246151	0.952436	0.000795587	127	2.57661e-05
AusGEM_00417	AUSMDU00064987	4931447	399278	0.925099	0.00128016	304	6.16452e-05
AusGEM_00417	AUSMDU00065398	4992557	246255	0.952994	0.000785904	99	1.98295e-05
AusGEM_00417	AUSMDU00065497	4969099	284472	0.945852	0.00091039	189	3.80351e-05
AusGEM_00417	AUSMDU00065861	4972476	195991	0.962079	0.000629547	554	0.000111413
AusGEM_00417	AUSMDU00066229	4953283	459163	0.915165	0.00146153	299	6.0364e-05
AusGEM_00417	AUSMDU00066528	4952816	243047	0.953223	0.000781937	115	2.32191e-05
AusGEM_00417	AUSMDU00067018	4924414	286744	0.944975	0.000925767	102	2.07131e-05
AusGEM_00417	ERR5355597	4929256	226727	0.956026	0.000733472	117	2.37358e-05
AusGEM_00417	ERR5355676	4977465	163274	0.968239	0.000524783	146	2.93322e-05
AusGEM_00417	ERR5355744	4995545	132894	0.974087	0.000426243	89	1.78159e-05
AusGEM_00417	ERR5355783	4998200	135144	0.973673	0.000433185	64	1.28046e-05
AusGEM_00417	ERR5355825	4948630	309070	0.941216	0.000991941	202	4.08194e-05
AusGEM_00417	ERR5355949	4936419	290807	0.944367	0.000936446	139	2.81581e-05
AusGEM_00417	ERR5355974	4878577	262991	0.94885	0.000857962	319	6.53879e-05
AusGEM_00417	ERR5355976	4971091	173639	0.966249	0.000558521	145	2.91686e-05
AusGEM_00417	SRR11094196	5031335	533152	0.904187	0.0016654	396	7.87067e-05
AusGEM_00417	SRR11094226	4978462	855412	0.853372	0.00265869	457	9.17954e-05
AusGEM_00417	SRR12875403	4880903	364339	0.930539	0.00118204	221	4.52785e-05
AusGEM_00417	SRR12875404	4914696	216504	0.957806	0.00070281	161	3.27589e-05
AusGEM_00417	SRR12875405	4929697	416841	0.922035	0.00133578	251	5.09159e-05
AusGEM_00417	SRR12875406	4920020	305173	0.941596	0.00098523	170	3.45527e-05
AusGEM_00417	SRR12875407	4960544	206441	0.960046	0.000664347	473	9.53524e-05
AusGEM_00417	SRR12875408	4947436	240281	0.953683	0.000773973	113	2.28401e-05
AusGEM_00417	SRR12875409	4920618	292288	0.94393	0.000944124	140	2.84517e-05
AusGEM_00417	SRR12875410	4955731	252840	0.951457	0.000812577	225	4.5402e-05
AusGEM_00417	SRR12875411	4861115	279640	0.945603	0.000914745	201	4.13485e-05
AusGEM_00417	SRR12875412	4923300	317463	0.939424	0.00102361	232	4.71229e-05
AusGEM_00417	SRR4067426	4884441	392018	0.925704	0.00126919	255	5.22066e-05
AusGEM_00417	SRR7724584	4887828	440861	0.917266	0.00142292	322	6.58779e-05
AusGEM_00417	SRR7724619	4910374	364510	0.930897	0.00117561	138	2.81038e-05
AusGEM_00417	SRR7724662	4974541	190912	0.963041	0.000613133	195	3.91996e-05
AusGEM_00417	SRR7724744	4801600	388863	0.925081	0.00128047	1461	0.000304274
AusGEM_00417	SRR7724753	4909988	365110	0.930786	0.00117761	144	2.9328e-05
AusGEM_00417	SRR7758855	4962995	169053	0.967059	0.000544771	78	1.57163e-05
AusGEM_00417	SRR7758856	4864229	419068	0.920681	0.00136047	519	0.000106697
AusGEM_00417	SRR7758857	4836241	394507	0.924579	0.00128957	302	6.24452e-05
AusGEM_00417	SRR7758858	4772436	453514	0.913219	0.00149741	541	0.000113359
AusGEM_00417	SRR7758859	4893160	282998	0.945327	0.000919596	177	3.61729e-05
AusGEM_00417	SRR7758860	4960268	172463	0.966399	0.00055597	76	1.53218e-05
AusGEM_00417	SRR7758861	4865922	412264	0.921893	0.00133838	292	6.00092e-05
AusGEM_00417	SRR7758862	4856370	368893	0.929402	0.00120248	509	0.000104811
AusGEM_00417	SRR7758863	4868703	365593	0.930154	0.00118895	300	6.16181e-05
AusGEM_00417	SRR7758864	4843724	401871	0.923389	0.00131117	573	0.000118297
AusGEM_00417	SRR7758875	4839798	399809	0.923695	0.00130562	311	6.42589e-05
AusGEM_00417	SRR7758876	4864027	360914	0.930925	0.00117512	493	0.000101356
AusGEM_00417	SRR7758879	4961386	168961	0.967066	0.000544652	137	2.76133e-05
AusGEM_00417	SRR7758880	4789654	424246	0.918632	0.00139791	529	0.000110446
AusGEM_00417	SRR7758883	4871263	353678	0.93231	0.00115029	484	9.93582e-05
AusGEM_00417	SRR7758886	4870173	343875	0.934048	0.0011192	482	9.89698e-05
AusGEM_00417	SRR7758962	4912844	221468	0.956865	0.000719012	130	2.64613e-05
AusGEM_00417	SRR7758963	4883297	254032	0.950552	0.000828316	172	3.52221e-05
AusGEM_00417	SRR7758967	4862073	357070	0.931585	0.00116329	509	0.000104688
AusGEM_00417	SRR7758968	4858386	357253	0.931503	0.00116474	497	0.000102297
AusGEM_00417	SRR7758969	4959529	170864	0.966696	0.000550941	128	2.58089e-05
AusGEM_00417	SRR7912364	4890221	389759	0.926182	0.00126056	248	5.07135e-05
AusGEM_00417	SRR7912372	4994395	139927	0.972747	0.000448748	95	1.90213e-05
AusGEM_00417	SRR7912373	4946147	293860	0.94392	0.000944301	134	2.70918e-05
AusGEM_00417	SRR7912374	4927441	322105	0.938641	0.00103748	280	5.68246e-05
AusGEM_00417	SRR7912375	4997417	134451	0.973801	0.000431044	77	1.5408e-05
AusGEM_00417	SRR7912377	4964438	167826	0.9673	0.000540696	91	1.83304e-05
AusGEM_00417	SRR7912382	4931419	202164	0.960619	0.000654525	83	1.68309e-05
AusGEM_00417	SRR7912387	4964864	159863	0.968806	0.0005152	76	1.53076e-05
AusGEM_00417	SRR7912388	4999208	168256	0.967439	0.00053833	65	1.30021e-05
AusGEM_00417	SRR7912391	4942865	253850	0.951152	0.00081788	127	2.56936e-05
AusGEM_00417	SRR7912392	4905322	287073	0.944713	0.000930369	249	5.07612e-05
AusGEM_00417	SRR7912393	4930482	197616	0.961464	0.000640067	99	2.00792e-05
AusGEM_00417	SRR7912394	4957093	199793	0.961257	0.000643608	90	1.81558e-05
AusGEM_00417	SRR7912395	4974985	279683	0.946774	0.00089423	289	5.80906e-05
AusGEM_00417	SRR7912397	4966509	158149	0.96914	0.000509553	60	1.20809e-05
AusGEM_00417	SRR7912407	4900811	353346	0.932749	0.00114242	453	9.24337e-05
AusGEM_00417	SRR7912408	4929324	340404	0.935404	0.00109502	257	5.2137e-05
AusGEM_00417	SRR7912411	4936362	247065	0.952336	0.000797323	75	1.51934e-05
AusGEM_00417	SRR7912415	4996817	250153	0.952324	0.000797519	231	4.62294e-05
AusGEM_00417	SRR7912416	4999911	131511	0.974371	0.000421472	62	1.24002e-05
AusGEM_00417	SRR7912422	4991082	137250	0.973237	0.000440511	102	2.04364e-05
AusGEM_00417	SRR8420330	4939174	318455	0.93943	0.00102351	246	4.98059e-05
AusGEM_00417	TEA_12_GNB_003	4917957	333742	0.936451	0.00107639	226	4.5954e-05
AusGEM_00417	TEA_12_GNB_025	4991630	222851	0.957263	0.000712159	334	6.6912e-05
AusGEM_00417	TEA_12_GNB_036	5059595	85413	0.983399	0.00027114	258	5.09922e-05
AusGEM_00417	TEA_GNB_2846	4970028	162997	0.968245	0.000524679	45	9.05428e-06
AusGEM_00417	TEA_GNB_3401	5002844	206235	0.960409	0.000658136	161	3.21817e-05
AusGEM_00545	AusGEM_00546	5011834	493	0.999902	1.58629e-06	2	3.99056e-07
AusGEM_00545	AusGEM_00552	5011904	378	0.999925	1.21711e-06	5	9.97625e-07
AusGEM_00545	AusGEM_00564	5011937	420	0.999916	1.35171e-06	6	1.19714e-06
AusGEM_00545	AusGEM_00590	4900702	308375	0.9408	0.000999276	232	4.73402e-05
AusGEM_00545	AusGEM_00595	4900702	308405	0.940795	0.00099937	232	4.73402e-05
AusGEM_00545	AusGEM_00623	4900512	308715	0.940737	0.0010004	238	4.85664e-05
AusGEM_00545	AusGEM_00760	4882973	257386	0.949928	0.000839166	247	5.05839e-05
AusGEM_00545	AusGEM_01254	4859696	332839	0.935901	0.00108618	268	5.51475e-05
AusGEM_00545	AusGEM_01914	4855763	337473	0.935017	0.00110192	336	6.91961e-05
AusGEM_00545	AusGEM_01933	4964562	236905	0.954454	0.000760627	105	2.11499e-05
AusGEM_00545	AUSMDU00007415	4875025	266308	0.948203	0.000869263	282	5.78459e-05
AusGEM_00545	AUSMDU00007854	4904289	368948	0.930034	0.00119112	486	9.90969e-05
AusGEM_00545	AUSMDU00008404	4876757	359873	0.931278	0.00116879	316	6.47972e-05
AusGEM_00545	AUSMDU00008441	4896764	239349	0.953399	0.000778891	289	5.90186e-05
AusGEM_00545	AUSMDU00008526	4847033	526414	0.902034	0.00170579	681	0.000140498
AusGEM_00545	AUSMDU00008626	4935089	167538	0.967166	0.000542958	163	3.30288e-05
AusGEM_00545	AUSMDU00010593	4904483	392348	0.925928	0.00126515	474	9.66463e-05
AusGEM_00545	AUSMDU00010638	4879025	293546	0.94325	0.000956091	257	5.26745e-05
AusGEM_00545	AUSMDU00010639	4864452	345596	0.933667	0.00112601	279	5.73549e-05
AusGEM_00545	AUSMDU00010651	4793894	501152	0.905355	0.00164353	565	0.000117858
AusGEM_00545	AUSMDU00010655	4890117	265140	0.948569	0.000862865	296	6.05302e-05
AusGEM_00545	AUSMDU00010774	4846295	494882	0.907346	0.00160636	384	7.92358e-05
AusGEM_00545	AUSMDU00010776	4846648	398791	0.923974	0.00130055	322	6.64377e-05
AusGEM_00545	AUSMDU00010818	4846612	319449	0.938164	0.00104595	379	7.8199e-05
AusGEM_00545	AUSMDU00010825	4872080	354716	0.932135	0.00115342	297	6.09596e-05
AusGEM_00545	AUSMDU00010933	4883532	312147	0.939922	0.00101481	303	6.20453e-05
AusGEM_00545	AUSMDU00011686	4894950	359248	0.931626	0.00116253	539	0.000110113
AusGEM_00545	AUSMDU00011706	4879750	392953	0.925474	0.00127336	255	5.22568e-05
AusGEM_00545	AUSMDU00011708	4907609	269293	0.947982	0.000873117	486	9.90299e-05
AusGEM_00545	AUSMDU00011817	4872603	238457	0.953345	0.000779825	301	6.1774e-05
AusGEM_00545	AUSMDU00011873	4909356	336801	0.9358	0.00108796	510	0.000103883
AusGEM_00545	AUSMDU00011881	4816445	265564	0.947744	0.000877267	346	7.18372e-05
AusGEM_00545	AUSMDU00012376	4841524	300073	0.941638	0.000984487	348	7.18782e-05
AusGEM_00545	AUSMDU00012528	4775368	539900	0.898425	0.00177386	1307	0.000273696
AusGEM_00545	AUSMDU00014864	4903030	311657	0.940235	0.00100927	497	0.000101366
AusGEM_00545	AUSMDU00014867	4914832	327467	0.937534	0.00105714	178	3.62169e-05
AusGEM_00545	AUSMDU00015255	4866252	317220	0.938802	0.00103464	264	5.42512e-05
AusGEM_00545	AUSMDU00015561	4872609	487413	0.909065	0.00157435	303	6.21843e-05
AusGEM_00545	AUSMDU00015611	4865588	266926	0.947993	0.000872919	326	6.70012e-05
AusGEM_00545	AUSMDU00015626	4824602	555746	0.896708	0.00180637	669	0.000138664
AusGEM_00545	AUSMDU00015676	4771491	389341	0.924558	0.00128995	261	5.46999e-05
AusGEM_00545	AUSMDU00015698	4895354	296002	0.942982	0.000960803	469	9.58051e-05
AusGEM_00545	AUSMDU00015752	4842646	545895	0.898693	0.00176878	739	0.000152603
AusGEM_00545	AUSMDU00015763	4933662	310234	0.940839	0.000998594	205	4.15513e-05
AusGEM_00545	AUSMDU00015793	4867724	326235	0.93719	0.00106325	378	7.76544e-05
AusGEM_00545	AUSMDU00015820	4880934	267053	0.948125	0.000870622	372	7.62149e-05
AusGEM_00545	AUSMDU00015849	4885108	287351	0.944446	0.000935056	337	6.89852e-05
AusGEM_00545	AUSMDU00015851	4842034	560181	0.896305	0.00181401	705	0.0001456
AusGEM_00545	AUSMDU00016152	4882274	298948	0.942302	0.000972785	270	5.53021e-05
AusGEM_00545	AUSMDU00016161	4861585	316526	0.938872	0.00103339	312	6.41766e-05
AusGEM_00545	AUSMDU00016163	4902169	400142	0.924534	0.00129038	487	9.93438e-05
AusGEM_00545	AUSMDU00016280	4878402	256184	0.950106	0.000836068	287	5.88307e-05
AusGEM_00545	AUSMDU00016435	4935138	319230	0.939245	0.00102679	137	2.77601e-05
AusGEM_00545	AUSMDU00016455	4839549	327513	0.936615	0.00107346	305	6.30224e-05
AusGEM_00545	AUSMDU00016513	4871733	272385	0.947049	0.00088942	263	5.39849e-05
AusGEM_00545	AUSMDU00016897	4823041	498798	0.906273	0.00162637	840	0.000174164
AusGEM_00545	AUSMDU00017106	4904873	215253	0.957959	0.000700177	512	0.000104386
AusGEM_00545	AUSMDU00017140	4874141	278814	0.945892	0.000909676	320	6.56526e-05
AusGEM_00545	AUSMDU00017146	4898865	298597	0.942549	0.000968418	463	9.45117e-05
AusGEM_00545	AUSMDU00017244	4825862	496044	0.906792	0.00161668	833	0.000172612
AusGEM_00545	AUSMDU00017264	4860974	273075	0.946811	0.000893589	260	5.34872e-05
AusGEM_00545	AUSMDU00017421	4918655	219760	0.957232	0.000712696	388	7.88834e-05
AusGEM_00545	AUSMDU00017774	4893641	283654	0.945212	0.000921608	494	0.000100947
AusGEM_00545	AUSMDU00017911	4873102	283223	0.945073	0.000924051	324	6.64874e-05
AusGEM_00545	AUSMDU00018364	4807883	447945	0.914772	0.00146877	288	5.99016e-05
AusGEM_00545	AUSMDU00018822	4883605	243237	0.952556	0.000793494	487	9.97214e-05
AusGEM_00545	AUSMDU00019228	4941593	312888	0.940453	0.00100541	147	2.97475e-05
AusGEM_00545	AUSMDU00019234	4842512	291646	0.943195	0.000957051	243	5.01806e-05
AusGEM_00545	AUSMDU00019307	4827265	608631	0.888035	0.00197205	823	0.00017049
AusGEM_00545	AUSMDU00019316	4895182	370237	0.929685	0.00119738	542	0.000110721
AusGEM_00545	AUSMDU00019319	4859820	329269	0.936546	0.00107469	663	0.000136425
AusGEM_00545	AUSMDU00019675	4864287	330398	0.936397	0.00107734	324	6.66079e-05
AusGEM_00545	AUSMDU00019680	4833988	417052	0.920577	0.00136236	276	5.70957e-05
AusGEM_00545	AUSMDU00019681	4891713	255473	0.950366	0.00083154	309	6.31681e-05
AusGEM_00545	AUSMDU00019683	4837426	454563	0.914104	0.00148108	295	6.09828e-05
AusGEM_00545	AUSMDU00019934	4932313	167981	0.967064	0.000544685	185	3.75078e-05
AusGEM_00545	AUSMDU00020305	4826422	496451	0.906732	0.0016178	833	0.000172592
AusGEM_00545	AUSMDU00020386	4885948	260758	0.949335	0.000849504	319	6.52893e-05
AusGEM_00545	AUSMDU00021203	4842780	340102	0.93438	0.00111329	338	6.97946e-05
AusGEM_00545	AUSMDU00021251	4825039	497036	0.906609	0.00162011	831	0.000172227
AusGEM_00545	AUSMDU00021360	4886089	269677	0.947694	0.000878143	264	5.40309e-05
AusGEM_00545	AUSMDU00021458	4876278	239908	0.953108	0.00078393	283	5.80361e-05
AusGEM_00545	AUSMDU00021459	4869841	324518	0.937525	0.00105729	293	6.01662e-05
AusGEM_00545	AUSMDU00021634	4880335	421050	0.920577	0.00136235	295	6.04467e-05
AusGEM_00545	AUSMDU00022544	4879031	361767	0.930971	0.00117429	483	9.89951e-05
AusGEM_00545	AUSMDU00022552	4883464	346735	0.933705	0.00112533	423	8.66188e-05
AusGEM_00545	AUSMDU00022783	4865948	242012	0.952621	0.000792379	271	5.56932e-05
AusGEM_00545	AUSMDU00022967	4870506	382843	0.927124	0.00124353	274	5.6257e-05
AusGEM_00545	AUSMDU00023159	4857045	445417	0.915998	0.00144621	337	6.93838e-05
AusGEM_00545	AUSMDU00023226	4880019	229659	0.955054	0.000750257	267	5.47129e-05
AusGEM_00545	AUSMDU00023328	4847587	541846	0.899461	0.00175427	679	0.00014007
AusGEM_00545	AUSMDU00031538	4884591	366648	0.930179	0.00118851	287	5.87562e-05
AusGEM_00545	AUSMDU00031764	4881449	313326	0.939684	0.00101901	266	5.4492e-05
AusGEM_00545	AUSMDU00032793	4837063	318873	0.938154	0.00104612	336	6.94636e-05
AusGEM_00545	AUSMDU00034348	4882487	352812	0.932609	0.00114494	333	6.82029e-05
AusGEM_00545	AUSMDU00034349	4884613	310908	0.940158	0.00101062	269	5.50709e-05
AusGEM_00545	AUSMDU00034480	4885302	255756	0.950252	0.000833529	312	6.3865e-05
AusGEM_00545	AUSMDU00035097	4839144	350875	0.932394	0.00114878	622	0.000128535
AusGEM_00545	AUSMDU00035640	4836517	396043	0.924312	0.00129442	526	0.000108756
AusGEM_00545	AUSMDU00038776	4851827	269921	0.947299	0.000885049	516	0.000106352
AusGEM_00545	AUSMDU00039512	4873134	417372	0.921109	0.00135265	387	7.9415e-05
AusGEM_00545	AUSMDU00040301	4887110	397597	0.924765	0.00128621	257	5.25873e-05
